market_ids,firm_ids,product_ids,shares,prices,quality,cost_shifter,demand_shock,cost_shock,satellite,wired
4,1,17,0.06973207085928988,1.749561483262263,0.2571603093695294,0.9430536033750413,0.823222670870649,0.45670529654750824,0.8426515038424413,0.5235155439345927
4,2,18,0.05226442822784009,1.3726832555411472,0.4837717724502756,0.4720196754114184,-0.3820923487819191,0.2179601026649717,0.7703126534981695,0.14924498962236055
4,3,19,0.1407047532054939,1.3338260522640375,0.31810636007108817,0.2912931767205521,0.6462442051591556,0.12316101880192179,0.2465856395657713,0.9497684048196244
5,0,20,0.046954521028487364,1.1457459626794164,0.41567185646575766,0.08751297476666065,0.09516298735913786,0.09520959053913945,0.5863096890166372,0.8205794722964377
5,1,21,0.10584129983749642,1.1343860142449147,0.09312461771485603,0.8793348236982826,1.2703883503461246,-0.1467842957398459,0.4904306563186217,0.3126254748582792
5,2,22,0.2508430509738822,-0.14669590969114532,0.014273543491684637,0.7230202753945644,-0.43774095334439955,-1.5520497071265515,0.816553922941589,0.7519458576474624
5,3,23,0.28451665945873733,0.4938761460970187,0.8776126475866897,0.8018056176960744,0.18500051244636456,-0.9132891581820162,0.35347992310443066,0.5673522449386201
6,0,24,0.0048402004793584915,2.4805278356260985,0.07811174585382918,0.7690663338545309,-0.10188018424853193,1.2857907204209174,0.03659695107178362,0.2216522796342928
6,1,25,0.07531362466473271,1.498013876480159,0.29282457597048817,0.8173654600125836,0.16692658901621488,0.22641117679232112,0.887275812020253,0.13438714558027431
6,2,26,0.018722578071649742,1.3097882162533256,0.6640453737502613,0.11098966587297632,-1.8362593592981211,0.2696006857400152,0.6702804280820993,0.24924475095234633
6,3,27,0.18139271625164216,0.5793835435175623,0.8445044303175884,0.3382780848820647,-1.148385827421085,-0.6523182870599674,0.181858460291778,0.6289905943939565
7,0,28,0.1295401731436241,0.731428305685892,0.3212627366825419,0.8141704495913136,-0.5631793585991183,-0.5748700036608573,0.20570415784288953,0.9547749574008123
7,1,29,0.017308122399096636,2.777450093551926,0.6520685017691679,0.73427611200571,1.2393226863600748,1.5831529057416573,0.39819985495841004,0.7768752956418665
7,2,30,0.20192890626098908,0.8793219305320233,0.4721312932373858,0.7667563579854878,0.007919530920334483,-0.5002002452841166,0.47638823383809803,0.9034608705232715
7,3,31,0.0005519751316605099,3.0280481737561074,0.05101303307194649,0.7596107191910934,-1.0244383978001643,1.8378512701512943,0.3303001411894396,0.19407845732723517
8,0,32,0.0471343324317793,1.7449048461259626,0.4083630031615427,0.0669200347356651,0.7394771329261408,0.6864884982620691,0.515670451497592,0.9145893784418926
8,1,33,0.31074966024181744,0.25653739942087816,0.029848052465646147,0.8260735735832512,0.25041109105568604,-1.2456136457663325,0.8924502501972857,0.08468197901247165
8,2,34,0.04838318110983131,1.6451068654489531,0.9641902975068014,0.08591264894819517,-0.02743561757846519,0.5777479043526458,0.6299607074796252,0.9441868810604047
8,3,35,0.20325274885723887,1.3322418781578187,0.7621837999945748,0.8224053397443803,1.3349961006313213,-0.002458362416793759,0.36952915010205045,0.14121565405818193
9,0,36,0.03823107636701775,0.5403290013187232,0.3392923295762893,0.3170882864162625,-1.2293344173446301,-0.5623567359374536,0.8604430801914634,0.36152989581654305
9,1,37,0.020675366400154885,2.3299653994030676,0.23474043001400113,0.21212411369450213,1.8947952207903482,1.2656879503723726,0.6957230509751808,0.3455554268573605
9,2,38,0.5766904873250048,-0.3740625095231076,0.40032716873111773,0.19590593045527194,-0.3292570234076467,-2.1483571911922663,0.5937238482776799,0.3298570205612522
9,3,39,0.08070764684834653,0.25354701513926803,0.31616445726221376,0.0772263544147439,-1.0297314275043719,-0.8198062079656995,0.5165181655683301,0.7366154636363081
10,0,40,0.43081089059220473,0.655620064779332,0.37079440882134285,0.4982630073145673,1.169722121362664,-0.9328668239127151,0.08783704982779417,0.8394719841694713
10,1,41,0.13557702630794663,0.9576932278590886,0.9187144294578184,0.784602430522683,0.009397845117008368,-0.33787553711782964,0.5929351375771147,0.57047337922255
10,2,42,0.057108987083387464,0.7671099342161691,0.40452514359347935,0.6504411755201984,-0.6485603998148142,-0.4282221393402302,0.3982592780045563,0.5460750485695911
10,3,43,0.005130986822041584,2.259198572266334,0.7413994912071714,0.9920434740415676,-0.49666023504360446,1.008028181040382,0.550329044229736,0.2613079464954976
11,0,44,0.026599177359075552,1.7155256518740845,0.15681302089280846,0.7710267516662118,-0.10598958040645243,0.5004567272728574,0.12406502085485194,0.9033250756690082
11,1,45,0.27654406808848375,0.3260327310647295,0.5336810764982988,0.7282893457056446,-0.8828747045897246,-1.1465713253304475,0.7861775563450255,0.5647773395652105
11,2,46,0.004830948398540658,2.9948553952615526,0.49373396347063037,0.41132117932623113,0.5859509779317875,1.8893879302987955,0.511956046432504,0.4113122512158963
11,3,47,0.03733176072125045,1.7934907810009229,0.5912319467043519,0.12080915563068362,-0.030173937572722406,0.7362748309619322,0.8309305574875996,0.5594992742665101
12,0,48,0.21308132400442578,1.1633985332654517,0.679887489864292,0.3797583065495185,0.783312595273421,-0.06888227286699668,0.20681225961996874,0.10446669744979842
12,1,49,0.23603015423613602,1.309505802345087,0.8610194418145972,0.8596499627062903,0.7725035703344538,-0.13855119542433555,0.9380841609554054,0.11143429543971739
12,2,50,0.030172720779334628,2.060707854812893,0.22996724673665703,0.3358467023138043,0.6626174884318914,0.9424069952220282,0.5781846933471785,0.9272852916117267
12,3,51,0.002432839574201725,2.5292913121276155,0.3815341106582597,0.12251640228727967,-0.6751678124557299,1.4973704202147728,0.07568570568769728,0.21855573863444933
13,0,52,0.0016373651152514718,2.92924379027347,0.057182787986143735,0.5313550078372126,-0.24475042322316184,1.7955589431644414,0.31371767053148614,0.27028114518762203
13,1,53,0.045770247671804654,2.2956268534906,0.6241812798877413,0.6074475579025003,0.9013477781224066,1.0996871348366517,0.9826849075363608,0.5572422378193798
13,2,54,0.07889298919119034,1.1355635742929633,0.934759914336219,0.11831354947073924,-0.9547700430610357,0.051238326512754034,0.6133341193864991,0.4868619690962419
13,3,55,0.17365842119549718,1.4365921824717807,0.39619710872664193,0.7663105859832143,1.0166188945985224,0.11420278304684135,0.4197470517935571,0.5557328345185013
14,0,56,0.2037354657232902,1.5052695821972044,0.9717510813438395,0.5079029043805741,0.699151261068001,0.1748025075449544,0.9156914153497794,0.36542913503996866
14,1,57,0.02614628102940138,2.367818144457128,0.5978752446681308,0.5871376712685767,0.9234964794686957,1.2063875962082238,0.3612846182579472,0.40521526583151846
14,2,58,0.05979467981163385,1.8609490278934433,0.2112467092930197,0.03840272112106369,1.0539263192049677,0.8125521227859188,0.7471457605830735,0.168798873482096
14,3,59,0.0596911703078243,1.7070495326571562,0.5295290252524105,0.21579014842248723,0.466264502589949,0.6159854924765324,0.14626508127159066,0.4970171181447759
15,0,60,0.011825576509714015,2.1567804424084738,0.6400455455225241,0.4404688517663523,-0.2331420726402934,1.039161942633571,0.6971596958273482,0.422956118263508
15,1,61,0.3622382242188247,0.8774035843370903,0.6662728323728844,0.10408862858587398,0.5816322910838632,-0.5764172825492889,0.4914397470593961,0.9400837459389365
15,2,62,0.017605953893827905,1.727264490350181,0.63804180835565,0.7298786779563365,-0.6172435582140626,0.5348137485927031,0.42462924149771397,0.1297872310020428
15,3,63,0.05996435079867492,0.39518052267956616,0.18961396933845598,0.21677808741872695,-1.5563493505138204,-0.6926719419661475,0.23160918076596182,0.6157404304327131
16,0,64,0.02192257740584819,1.1512784279990549,0.2083105865383229,0.3612797777577671,0.03650065643207877,0.04026265781392434,0.9874558514466668,0.9665260483367275
16,1,65,0.011836589456680363,1.3034866862727679,0.24146305084159747,0.03339441187377146,-0.15625384178270102,0.2872381999630468,0.12361935198725194,0.09796177402526407
16,2,66,0.388049925373534,-0.28327293422782707,0.7329939155277158,0.2531015323052722,-0.14967207033664076,-1.6697380639912085,0.2034918996672911,0.7211185289200491
16,3,67,0.41812070059065004,-0.01672826043641029,0.4993545241525672,0.8490541600987215,0.6683574144719605,-1.6195914865709997,0.37741132644530573,0.865516035762507
17,0,68,0.2144939462392977,1.1763464870923446,0.6712555744068802,0.5335168440091274,0.5674036611728692,-0.10127308019379978,0.13112037413508404,0.33223298159832404
17,1,69,0.05721956908835669,2.303500611326773,0.7993634104207149,0.7321300728357139,1.0402224349357598,1.0581114797260391,0.9353244742031871,0.5693634277517539
17,2,70,0.02082357448842989,1.7319237374582874,0.5640695204012681,0.20758765357731224,-0.7918559140848249,0.662183728811085,0.9103813907255212,0.08963013452683499
17,3,71,0.04597992221473319,1.4000372719211134,0.4711410409176189,0.19617801879767494,-0.3594267754117239,0.3236547460625121,0.4381927803188038,0.3370566484372812
18,0,72,0.06446007242059607,1.487449382205937,0.4025150969950012,0.5838266839648564,0.774860211159926,0.30595244303469493,0.49240069537378117,0.24883144851050565
18,1,73,0.12563126990668255,0.9667350740985292,0.5362628700975675,0.19200178945783364,0.20094149663403543,-0.17374109759039016,0.062090597485205845,0.685368027887296
18,2,74,0.014860953785429731,2.1510402461156093,0.1495784803877107,0.19772297659509497,0.7319088137076721,1.091677451250717,0.8393728661673138,0.055687777108057834
18,3,75,0.37271187048017396,1.3731058126078683,0.7864455027447715,0.09922083474821775,1.8344258088507066,-0.0470533665585057,0.7804875379727914,0.4832289968692376
19,0,76,0.5814898415780813,-0.02715078446472896,0.912759237011567,0.759558891807464,0.175783114502965,-1.9257700342481203,0.3932889451979221,0.5538458407345603
19,1,77,0.00011241558915172021,3.031606694578737,0.8123650360504925,0.088180677737423,-2.2667626874419726,2.009495714541962,0.4770872644449199,0.9312546296616131
19,2,78,0.19152246264184775,0.3334741047326871,0.8218955666615354,0.8889768774649768,-0.26434074748962,-1.0405406892411424,0.6593617967637132,0.9211221898986898
19,3,79,0.015954597565599977,1.8556025548022732,0.8294014126443887,0.8705535407397618,0.3248550807596644,0.6276472272797107,0.46557903681351176,0.006593067302652633
20,0,80,0.03350977111864047,1.2064765960945047,0.17564911571237385,0.16126186369678863,-0.2876006804265995,0.14710850988368981,0.27319039405026013,0.5810310349524278
20,1,81,0.1280234201944863,0.791312460614521,0.9958127294832733,0.9673941403563582,-0.5626515948469543,-0.5259967303204337,0.29748544306828173,0.3997882115110888
20,2,82,0.20782261071286903,0.8947350500049422,0.6571857904622997,0.34092777019589837,0.43997330497495246,-0.33496521304946975,0.5173130080204525,0.5362561239941516
20,3,83,0.18407814232309677,1.0343401332218298,0.4209270640798972,0.8889968633428169,0.6432021767276102,-0.3682115915602857,0.9945310307798504,0.6496000624812095
21,0,84,0.172406616551757,0.8533689370700585,0.8880238522670358,0.07227453339988943,-0.02165240153689599,-0.2866500179525059,0.48992567874270676,0.27437673346499014
21,1,85,0.39106062012577225,0.12722710775712132,0.5823512729892273,0.14377107202164963,-0.3719226770647294,-1.2994818215551973,0.05579741994643972,0.7611507496384398
21,2,86,0.02541381071661703,2.564160592533629,0.9936245090735015,0.4413958707066089,0.9927666044127514,1.4260500747176512,0.9386954162712939,0.9205195086520304
21,3,87,0.01358934868866837,1.566125552579492,0.7520736944502041,0.04767202665257009,-1.0844188376681612,0.5456898101121568,0.30597089609181893,0.8887860765626086
22,0,88,0.377141638392255,0.0827916308142903,0.3675107092597262,0.2695136551154488,0.1401105015299118,-1.3261236276945936,0.039825376734111906,0.755342840131744
22,1,89,0.056420347741306005,0.9441545670856727,0.7425622253025,0.5988365155628974,-0.3715266449980824,-0.23601018114267103,0.07228576139578391,0.5244565841376937
22,2,90,0.014128023378863394,1.0637399472711662,0.7301099722250616,0.13162891996552806,-1.4992240802326262,0.023614847628613413,0.17113460410957881,0.48519253015400154
22,3,91,0.26718482077893907,-0.002418738315650093,0.31299077777679774,0.12446804237521802,-0.3917535491341242,-1.2667476542659484,0.6341564070254356,0.744998636858183
23,0,92,0.4803233942467862,0.6827750299390325,0.8841752408568262,0.4011865799120755,0.4145169854434209,-1.045975092578695,0.36798608245702413,0.7727301159951613
23,1,93,0.008433454411704606,2.715066928971363,0.1407649163672936,0.10312033743059446,0.9108915953107328,1.6803917549137346,0.9173000411235398,0.012119398988346464
23,2,94,0.0010989187149673184,2.7854514673856556,0.36527351480394266,0.6528411296965876,-1.1119651343643535,1.6213230870142206,0.7932735643458988,0.03782784522452176
23,3,95,0.00031355699516477534,3.5824296873158668,0.6362741910278085,0.7904256105147234,-0.7983804667478993,2.3846609428636065,0.32083683954135045,0.47756009682187195
24,0,96,0.005422335137113396,1.674408617838594,0.4791391192082748,0.473839177725075,-1.6998102964612052,0.5515444710946164,0.9861158023069724,0.8663563994746342
24,1,97,0.07323503499074464,0.6094700162379005,0.6781558975859113,0.06530432758790317,-1.2288430592187356,-0.45751288048755345,0.6664987982984153,0.2150063548973551
24,2,98,0.018527948689285076,2.708101093362659,0.9973536810729767,0.612307191562572,1.2962838172439308,1.544465398721397,0.017438759451183006,0.1435767642427045
24,3,99,0.4635014837832402,0.8968916464255428,0.0779966370611127,0.23983447392208612,1.7663404503382747,-0.7678794452815224,0.4630882491956728,0.933162251530168
25,0,100,0.1452471139209537,1.0264511082859409,0.7589688588327588,0.3800347837906247,0.6821376377272186,-0.17175984900297672,0.9103238748211734,0.8911123404844952
25,1,101,0.19467180858675373,0.7869832186155329,0.8174245085509352,0.1927795958451628,0.5289216297276135,-0.3939416849227817,0.29596034754661504,0.2686742754454652
25,2,102,0.3658280809377755,0.2908027931511272,0.28220144131343083,0.6404768667600277,0.6200505493566842,-1.240746696402444,0.9268663899548353,0.8402849903572105
25,3,103,0.01157478918885752,1.6613750520244779,0.2551560524061398,0.8189259644234187,0.014133325939904571,0.4504153086927587,0.615363154243292,0.7570101357040042
26,0,104,0.07998659260938112,1.8546232025302918,0.4413576227998247,0.858543053591017,0.9524761921972864,0.5703655973432008,0.5830436415285783,0.9953910419916492
26,1,105,0.07082682280660085,2.853519157486925,0.39385675759328875,0.7718086713544104,3.157179980238803,1.6210110477793063,0.36582710326906576,0.16337437035372215
26,2,106,0.14432950592706806,1.051434932250359,0.5078190675621553,0.546607485048415,-0.23376701756263613,-0.2498228779496416,0.9569236106658625,0.8973936225997661
26,3,107,0.07702965704902827,1.1702735430836833,0.21158420154225877,0.5558248399837245,0.03342071689332789,-0.014080995293983739,0.4306161702220942,0.056980353894929725
27,0,108,0.010637260812481508,2.264514194790794,0.4938004750350413,0.20300323146955268,0.5263076824087615,1.2078436987768781,0.6343862397528434,0.6730646464822502
27,1,109,0.03006619208870493,1.7858073854133596,0.8127524228070271,0.015195031449017016,0.2891773334262002,0.764901868562211,0.6370853691266053,0.6691578048892857
27,2,110,0.43569044332519896,-0.20897189784419146,0.8828833922678256,0.5592499215230881,-1.1943356599557844,-1.9052595997659818,0.643393385358318,0.9156939494387595
27,3,111,0.17273875513594505,0.4101624763370635,0.6667622624685676,0.6976543134432122,-0.4727541198664836,-0.8760712006670667,0.3060427782278984,0.22787552386699672
28,0,112,0.020204027446009888,2.069054209218244,0.2881304639480625,0.39602251572091907,0.28153929575840064,0.9535561605242939,0.8647414812341482,0.17163240471436858
28,1,113,0.045960913144667485,1.664830903653321,0.8732451183417509,0.6429243453773302,-0.13412371253316896,0.47508541650282415,0.5936035405045852,0.5135113983499342
28,2,114,0.2967513775105479,-0.08190812996055175,0.42122791099470425,0.32499521050370717,-1.3839148511663986,-1.4857221795962094,0.38844558190812106,0.9525717420841997
28,3,115,0.027818377504948134,1.5626390514267223,0.23180719026488483,0.35290968670937406,-0.13126614650257998,0.45957691263557865,0.32227435956820105,0.27886601948897216
29,0,116,0.06526834583452806,1.1432357513552103,0.13459730900796885,0.3792679821869085,-0.31866032663685795,-0.00323219341077497,0.11368474100259596,0.7966649546812798
29,1,117,0.24917587018465312,1.7777206835648272,0.9616688579428034,0.8463664725425286,1.5565303691184338,0.35358411463100997,0.6102424918486375,0.3199421524255449
29,2,118,0.006555753970234459,2.3886296463941434,0.08797915446473725,0.2035513531328773,-0.06622720817634051,1.3331392514623173,0.7826074429363074,0.2551218314088258
29,3,119,0.019823690780107157,1.38282239469359,0.5297604649347278,0.9678738448655878,-1.3802788149470788,0.12757997539324503,0.42246579425806874,0.684105706792466
30,0,120,0.01214150923648495,2.7490154447789408,0.20217727155719156,0.26027519324993376,0.808725706773287,1.671885938155224,0.9156608489950072,0.771405994084436
30,1,121,0.0037837371036609953,2.25244167495514,0.8682803954620041,0.4906756514024063,-1.5786972135388249,1.1278267228703833,0.12553565027562685,0.013063353996892513
30,2,122,0.2020813360828215,0.37428774065268144,0.19452669350945884,0.256698768123264,-0.8160265174096437,-0.8553457549936395,0.4878892941940417,0.5836008578513894
30,3,123,0.07693963336763075,1.4969670828715167,0.736479759383793,0.4774310644079768,-0.11839334522992666,0.3213674559971966,0.6424258070755656,0.5309032198371455
31,0,124,0.24661405027693745,1.4947058451626103,0.1651159684116591,0.3992664825092751,1.9578444440274603,0.20878288100388753,0.5696041113586421,0.38900729908314624
31,1,125,0.048158973127010105,1.7436244404685113,0.9381122486966124,0.37477925326179906,-0.19354329677674498,0.6062819945021973,0.8894943101135161,0.7853177301712342
31,2,126,0.0977086556481657,0.9875377643575467,0.6633249994426855,0.29951391853773013,-0.5106156117001186,-0.15094684121612095,0.6840334556820059,0.3559207293419151
31,3,127,0.0205897500886861,1.7170213733929052,0.4151208649677005,0.02197287162501571,-0.4511937191142536,0.6973512397658356,0.8250331309934056,0.5440280939173455
32,0,128,0.2923643388028729,1.0726676189150963,0.9624825097357574,0.8075780196418098,0.6078714135273015,-0.3928422315413141,0.6621259107223453,0.42785822469995227
32,1,129,0.07294068132225347,1.845061718226698,0.5240508615579871,0.4510007521424041,1.270166934850735,0.6905666334445801,0.3442434721645401,0.448051699993111
32,2,130,0.1344722529402212,1.5565620877346622,0.384073729311766,0.25976065253667413,1.4378613213417224,0.4074814413958483,0.27258379648439135,0.4856175519071695
32,3,131,0.0033518111817660433,2.7928334251625753,0.16247550340774553,0.18823437206125515,0.4738691044917985,1.7440613770983238,0.3499613429124586,0.1561810423172998
33,0,132,0.11801457772254062,1.4925005258315776,0.7210893163713941,0.15790810282358148,1.0130606415015622,0.3607300480833522,0.40817814421593035,0.8034588842709341
33,1,133,0.4650743687588528,0.44256362004160366,0.5963329437895811,0.9490273364031785,0.45785220400198534,-1.3362093440063,0.8268074735048399,0.29059240359446825
33,2,134,0.000652411921965351,3.1575719386265564,0.2228928469779945,0.5966948048343728,-0.2945944852036588,2.008032220595209,0.7109360507704452,0.5162957991240096
33,3,135,0.011693643873624848,2.0665645609020546,0.2499618346489212,0.26242257918568457,0.3688168237228021,0.9943371773922356,0.8268423644400448,0.2730682794989251
34,0,136,0.08667578093088019,-0.037383876855677345,0.2203821282570425,0.26124983635149623,-1.9224476666927317,-1.1611224726599514,0.925136396120809,0.8592833511096467
34,1,137,0.0013229149631984708,2.283312177644459,0.4958418649817937,0.9934743752385027,-1.6967538068617816,1.0341772353441354,0.8147971587996189,0.8316870320858769
34,2,138,0.3289651433042735,1.0693184670464733,0.04728931296200378,0.6446836988337571,1.7506396929333807,-0.452809341707422,0.9622775748290449,0.9506197872132974
34,3,139,0.137553211336422,1.1847256421863213,0.2892474845576688,0.1632492837775098,0.9686755445756203,0.046888649376959024,0.9498614395544964,0.3642641142413672
35,0,140,0.11922532280984854,0.9299890304822758,0.7366239439973583,0.7968349610007254,0.3889536175443074,-0.3727189918827151,0.32096178425648536,0.8869536378575852
35,1,141,0.030317312603851166,0.7957485194593991,0.6212299033326748,0.436910031618852,-1.1109272481847063,-0.3353188787753031,0.3923070592813428,0.8588574471958086
35,2,142,0.0037141497995917924,2.70873971705977,0.8185961445046029,0.6689053719891366,0.5335173676477125,1.5394387803189857,0.575205794432731,0.5738043084167854
35,3,143,0.6168574340985515,0.6344736493801282,0.7448249549157927,0.5877796067519371,1.593148055627228,-1.419720364014099,0.6905461963051508,0.1475744457113074
36,0,144,0.47980322661852776,-0.029211143820434327,0.021277337360341098,0.1426557759990048,0.46191208327969246,-1.5630261141091755,0.4647056707987084,0.704148537616852
36,1,145,0.1780213303784738,0.005634847179886604,0.5695691341122411,0.12324878299429542,-1.1304421468368318,-1.1693502041667665,0.7877690285240652,0.9447878590331333
36,2,146,0.007819916179336322,1.875015079900709,0.4384167268033342,0.7553094048622084,-0.3076378006359187,0.6817990682329275,0.6320068128511475,0.8193050851696141
36,3,147,0.008445086099790255,1.6223251531499723,0.36130004377240055,0.23965577984063535,-0.7219627569139012,0.5569085029224023,0.5958702789757002,0.07653106062938275
37,0,148,0.09097878675122487,0.561637159790089,0.9923815864613245,0.7127999482821974,-0.23347911944318048,-0.6734243406106529,0.14539511899153923,0.02252346618416179
37,1,149,0.7049476137464056,-0.49096437270533566,0.6569633707552449,0.02305591324955847,0.11665285810132582,-2.7158188818435693,0.17131443072996289,0.46063591285436134
37,2,150,0.053075911575799536,1.1640652806516547,0.2510700731386869,0.9758813752739505,1.1193772555227985,-0.11653199555883684,0.31328722906159256,0.913008726393362
37,3,151,0.01773018264519558,1.4964404847128034,0.5328660587046653,0.5004902182781563,0.158097550769397,0.353988577844806,0.9624750040550563,0.722362794411825
38,0,152,0.009053277140395461,1.9015069212153226,0.09523193310604094,0.42871188886375633,-0.7995127532098915,0.7874966015492899,0.07621034800886484,0.9993855831056796
38,1,153,0.03969297595081939,1.6443272203557584,0.74527327977779,0.7949816670801622,-0.5892158339722368,0.4092310968331639,0.9602512377161883,0.6272986002686507
38,2,154,0.19431984869463195,1.376456701660997,0.34765173962032714,0.4101563061437663,1.0027189014768148,0.09674992955028824,0.4771072314160162,0.8822299821284111
38,3,155,0.09297593273675514,1.0427501435059998,0.16888337283883592,0.6871593375031363,-0.1768147643239642,-0.19552520623459427,0.43596125319483015,0.8120250390506379
39,0,156,0.27422428722905756,0.09147600266451217,0.16242146297944748,0.024047355624996825,-0.5961000904175534,-1.203083647282248,0.8468798639039168,0.5386089104082208
39,1,157,0.05356519751891116,0.804627645775245,0.015228865370231603,0.9176580538509552,-0.6033887680341572,-0.461650346374683,0.8314761480110388,0.09045054527579033
39,2,158,0.21846161293514327,0.20722328228100106,0.7778802532570951,0.5481561302857428,-1.0187232051736825,-1.07677303255437,0.13398400883193773,0.13083304160113018
39,3,159,0.014772728113227662,1.8163215783841444,0.7286998756944413,0.728629431502792,-0.7405957757456691,0.6221375220092027,0.8117443998973642,0.8154819134464868
40,0,160,0.009329088653627814,2.651271177830645,0.48502589249959716,0.941747978621612,0.7172220964755086,1.4101720405939868,0.5107033625017567,0.3693738904590089
40,1,161,0.17161305516452413,1.0781508893627152,0.30596475590393424,0.42031088274226913,0.6565296966627765,-0.1547185482772088,0.3231270948370465,0.6026409672987921
40,2,162,0.2712143968778955,0.2577110276412211,0.3916116527302088,0.1043123653430017,-0.5278804407897462,-0.9569241466383638,0.10837922915508758,0.2917116275648155
40,3,163,0.01466275564636026,1.6504792742145096,0.8840884919405085,0.033740132753912744,-1.4552116705232239,0.6291244718234654,0.5922277384495735,0.891529234737914
41,0,164,0.0005865316435246136,1.7250043447949963,0.12129977222287758,0.4732135629424833,-2.4905916737846887,0.6063005421745907,0.7803315057970145,0.9159963703991738
41,1,165,0.17657358948570956,1.030145042456363,0.029564740126206024,0.5753001675739792,1.8495384328589985,-0.29564034926466043,0.8856745156316406,0.9557053406766964
41,2,166,0.004503152858033097,1.562376872323668,0.2157244497097106,0.35186904938754726,-0.9859813268189559,0.4707444435194146,0.9716191028062517,0.9286367549846263
41,3,167,0.6273337884928126,0.25027121072014213,0.5206856333138149,0.4880064067813896,1.3193180726474636,-1.7610595329948808,0.12318852111207512,0.5640170241499562
42,0,168,0.012911909429071049,0.8285594104291648,0.007682918194944266,0.12675977957843576,-0.17941549055526917,-0.2098222551966993,0.3967840003617261,0.6018798981389091
42,1,169,0.22937288308473014,-0.2854800837592322,0.10426473414343551,0.1618911762667975,0.18425098354961944,-1.5457315596721954,0.04867645966913714,0.9622476924575128
42,2,170,0.2890826664418061,-0.24003681474336458,0.6978639818667118,0.9035279820089782,0.10309920134493862,-1.6832639227593504,0.6357439833950753,0.3726345905112085
42,3,171,0.3656783673582858,0.7615082065247376,0.44806285712189364,0.17703348928160068,2.5558897292492304,-0.6234199539068483,0.8876696096443666,0.6308369836662422
43,0,172,0.718948818467573,-0.3326929293831009,0.9486389600142845,0.5372738801846241,0.06618673073816497,-2.8547491404255823,0.6872630688813101,0.4397182820293921
43,1,173,0.09644436269486642,0.346164328341959,0.9107665676026114,0.3281744103211641,-0.575026190602727,-0.7906958108023335,0.3887091359837431,0.34472176891165196
43,2,174,0.0011666251933524143,2.3045112922283324,0.2764578964010457,0.9491280084181142,-0.5435493141562854,1.0664460008362866,0.7599238559888623,0.9294422598652852
43,3,175,0.013638548178672726,0.9827511386453571,0.37771593005899584,0.09755396225968727,-0.7641590360908276,-0.0500259013262008,0.9966129432217729,0.5696441659003644
44,0,176,0.04851715825308979,0.01594670793350894,0.9181717313376463,0.23021752938427664,-2.707991402941674,-1.0785164952083348,0.0011220393704661769,0.4651061128997912
