market_id,product_id,x_quality,w_cost,market_x_other,market_w_other,x_squared,w_squared,x_satellite,w_satellite,x_wired,w_wired,satellite,wired
4,2,0.123833350279246,0.185107510142589,3.60842948450784,3.42383131811746,0.0153346986413826,0.0342647903111887,0.123833350279246,0.185107510142589,0,0,1,0
4,3,1.11060135506064,2.14087580277859,2.62166147972645,1.46806302548146,1.23343536986253,4.58334920292285,0,0,1.11060135506064,2.14087580277859,0,1
4,4,0.680905880267246,0.0947117328740254,3.05135695451984,3.51422709538602,0.463632817782513,0.00897031234400074,0,0,0.680905880267246,0.0947117328740254,0,1
5,1,0.0141693263976365,0.219358360470123,1.02651253998839,3.44615414829272,0.000200769810562757,0.0481180903081404,0.0141693263976365,0.219358360470123,0,0,1,0
5,2,0.0595506104590645,0.459800716223363,0.981131255926963,3.20571179253948,0.00354627520604724,0.211416698639517,0.0595506104590645,0.459800716223363,0,0,1,0
5,3,0.661011014460339,1.5801545234571,0.379670851925688,2.08535798530574,0.436935561237887,2.49688831800195,0,0,0.661011014460339,1.5801545234571,0,1
5,4,0.305950915068987,1.40619890861226,0.73473095131704,2.25931360015059,0.0936059624315505,1.97739537058231,0,0,0.305950915068987,1.40619890861226,0,1
6,1,0.409057845790514,0.571707237767393,1.63154450823913,1.97965236027335,0.167328321202776,0.326849165715622,0.409057845790514,0.571707237767393,0,0,1,0
6,2,1.28185482288483,0.0980217011159477,0.758747531144821,2.4533378969248,1.64315178695309,0.00960825388966419,1.28185482288483,0.0980217011159477,0,0,1,0
6,3,0.284902829463086,0.392100511186552,1.75569952456656,2.15925908685419,0.0811696222360725,0.153742810872756,0,0,0.284902829463086,0.392100511186552,0,1
6,4,0.0647868558912201,1.48953014797085,1.97581549813843,1.06182945006989,0.00419733669626972,2.21870006171406,0,0,0.0647868558912201,1.48953014797085,0,1
7,1,1.00038318883897,0.943936379132942,1.16693410550071,2.23240843266477,1.00076652451162,0.891015887850608,1.00038318883897,0.943936379132942,0,0,1,0
7,2,0.801329298311214,0.462893812994781,1.36598799602846,2.71345099880293,0.642128644331943,0.214270682108847,0.801329298311214,0.462893812994781,0,0,1,0
7,3,0.091800015251789,1.10516144737411,2.07551727908788,2.0711833644236,0.0084272428002287,1.22138182476204,0,0,0.091800015251789,1.10516144737411,0,1
7,4,0.273804791937703,0.664353172295881,1.89351250240197,2.51199163950183,0.0749690640880488,0.441365137539601,0,0,0.273804791937703,0.664353172295881,0,1
8,1,2.13346755941796,0.384197481884006,1.68879354176446,4.7659832482712,4.55168382708884,0.147607705086011,2.13346755941796,0.384197481884006,0,0,1,0
8,2,0.403977280549421,2.68897483565135,3.418283820633,2.46120589450386,0.163197643200106,7.23058566676618,0.403977280549421,2.68897483565135,0,0,1,0
8,3,0.958499409348658,1.96036553932858,2.86376169183376,3.18981519082662,0.918721117721725,3.84303304778705,0,0,0.958499409348658,1.96036553932858,0,1
8,4,0.32631685186638,0.116642873291272,3.49594424931604,5.03353785686394,0.106482687811985,0.0136055598896438,0,0,0.32631685186638,0.116642873291272,0,1
9,1,2.47869562960417,0.709347887447091,2.52567417386527,1.38679531535981,6.14393202421883,0.503174425425651,2.47869562960417,0.709347887447091,0,0,1,0
9,2,1.53907605207252,0.0678486000174779,3.46529375139693,2.02829460278942,2.36875509406313,0.0046034325243317,1.53907605207252,0.0678486000174779,0,0,1,0
9,3,0.827010895905097,1.1064954470548,4.17735890756435,0.989647755752101,0.683947021945751,1.224332174353,0,0,0.827010895905097,1.1064954470548,0,1
9,4,0.159587225887655,0.212451268287532,4.84478257758179,1.88369193451937,0.0254680826665176,0.0451355413969809,0,0,0.159587225887655,0.212451268287532,0,1
10,1,0.857721749082919,0.379446635036604,1.93783045267914,2.40736954081007,0.735686598849862,0.143979748840602,0.857721749082919,0.379446635036604,0,0,1,0
10,2,0.398353966412541,0.675312508977541,2.39719823534952,2.11150366686914,0.158685882556604,0.456046984781541,0.398353966412541,0.675312508977541,0,0,1,0
10,3,0.224808842543658,0.9809510631506,2.5707433592184,1.80586511269608,0.0505390156858192,0.962264988296292,0,0,0.224808842543658,0.9809510631506,0,1
10,4,1.31466764372294,0.751105968681933,1.48088455803912,2.03571020716474,1.72835101345203,0.564160176189625,0,0,1.31466764372294,0.751105968681933,0,1
11,1,0.0217968659454919,0.392976565187704,2.45283907478629,0.383516290696095,0.000475103365045747,0.154430580786726,0.0217968659454919,0.392976565187704,0,0,1,0
11,2,0.880060340994455,0.0588784216112236,1.59457559973733,0.717614434272576,0.774506203791277,0.00346666853142901,0.880060340994455,0.0588784216112236,0,0,1,0
11,3,1.10864047285719,0.0199593161329683,1.36599546787459,0.756533539750831,1.22908369805701,0.000398374300495771,0,0,1.10864047285719,0.0199593161329683,0,1
11,4,0.464138260934647,0.304678552951903,2.01049767979714,0.471814302931896,0.215424325263438,0.0928290206288656,0,0,0.464138260934647,0.304678552951903,0,1
12,1,0.664569191381248,1.81044764865054,0.726101357225976,2.8009546671097,0.441652210133126,3.27772068850426,0.664569191381248,1.81044764865054,0,0,1,0
12,2,0.530138118218163,1.40498780876851,0.860532430389061,3.20641450699173,0.281046424387895,1.97399074278815,0.530138118218163,1.40498780876851,0,0,1,0
12,3,0.0409093298705648,0.266379314734633,1.34976121873666,4.34502300102561,0.00167357327045868,0.0709579393184924,0,0,0.0409093298705648,0.266379314734633,0,1
12,4,0.155053909137248,1.12958754360656,1.23561663946998,3.48181477215368,0.0240417147387421,1.27596801867109,0,0,0.155053909137248,1.12958754360656,0,1
13,1,0.32108498156235,0.900794841713731,4.14249281271646,4.02642362877815,0.103095565384895,0.811431346858065,0.32108498156235,0.900794841713731,0,0,1,0
13,2,2.14581467110403,0.320251129945985,2.31776312317479,4.6069673405459,4.60452060272528,0.10256078623168,2.14581467110403,0.320251129945985,0,0,1,0
13,3,0.800406557251387,1.36342911050519,3.66317123702742,3.56378935998669,0.640650656891018,1.85893893937298,0,0,0.800406557251387,1.36342911050519,0,1
13,4,1.19627158436105,2.34274338832698,3.26730620991776,2.58447508216491,1.4310657035497,5.48844658354977,0,0,1.19627158436105,2.34274338832698,0,1
14,1,2.0975463826554,0.49394648652769,2.8048595601644,1.82819885091355,4.39970082739074,0.243983131553049,2.0975463826554,0.49394648652769,0,0,1,0
14,2,0.387715015355403,0.152374891991824,4.5146909274644,2.16977044544942,0.15032293313204,0.0232181077095202,0.387715015355403,0.152374891991824,0,0,1,0
14,3,1.04531820149439,0.825872978245459,3.85708774132541,1.49627235919578,1.09269014237547,0.682066176196024,0,0,1.04531820149439,0.825872978245459,0,1
14,4,1.37182634331461,0.849950980676268,3.53057959950519,1.47219435676497,1.88190751621193,0.722416669552549,0,0,1.37182634331461,0.849950980676268,0,1
15,1,0.958407155630495,1.05986222454321,3.92264108816228,0.965570053887,0.918544275963737,1.12330793501369,0.958407155630495,1.05986222454321,0,0,1,0
15,2,2.66893995964064,0.852011187043565,2.21210828415214,1.17342109138665,7.12324050816658,0.725923062847385,2.66893995964064,0.852011187043565,0,0,1,0
15,3,0.802685181898918,0.050383122423079,4.07836306189386,1.97504915600714,0.6443035012401,0.00253845902509897,0,0,0.802685181898918,0.050383122423079,0,1
15,4,0.451015946622726,0.0631757444203558,4.43003229717005,1.96225653400986,0.203415384107993,0.00399117468306612,0,0,0.451015946622726,0.0631757444203558,0,1
16,1,0.7365815439613,0.264032562999568,2.72680584430319,3.8041262305296,0.542552370904413,0.0697131943241208,0.7365815439613,0.264032562999568,0,0,1,0
16,2,1.11470395551256,1.69624041640926,2.34868343275193,2.3719183771199,1.24256490843534,2.87723155026027,1.11470395551256,1.69624041640926,0,0,1,0
16,3,0.853350030270219,1.98486521119792,2.61003735799427,2.08329358233125,0.728206274162184,3.93968990662375,0,0,0.853350030270219,1.98486521119792,0,1
16,4,0.758751858520414,0.123020602922416,2.70463552974407,3.94513819060675,0.575704382808183,0.0151340687433948,0,0,0.758751858520414,0.123020602922416,0,1
17,1,0.0979780009918097,0.18300796050415,1.75782337136256,2.97552018746855,0.00959968867835106,0.0334919136078884,0.0979780009918097,0.18300796050415,0,0,1,0
17,2,0.849622935721587,1.06709730324046,1.00617843663278,2.09143084473223,0.721859132904168,1.13869665458307,0.849622935721587,1.06709730324046,0,0,1,0
17,3,0.560702646652564,0.609596853429794,1.2950987257018,2.5489312945429,0.31438745796319,0.371608323711506,0,0,0.560702646652564,0.609596853429794,0,1
17,4,0.347497788988405,1.29882603079829,1.50830358336596,1.85970211717441,0.12075471335183,1.68694905827924,0,0,0.347497788988405,1.29882603079829,0,1
18,1,1.37085769842047,0.721890045069817,2.25862632808571,2.26782665350771,1.87925082931867,0.521125237170902,1.37085769842047,0.721890045069817,0,0,1,0
18,2,0.741022682423452,0.624973762016102,2.88846134408272,2.36474293656142,0.549114615866048,0.390592203208559,0.741022682423452,0.624973762016102,0,0,1,0
18,3,0.712880360882819,0.76271275567023,2.91660366562336,2.2270039429073,0.508198408932418,0.581730747662076,0,0,0.712880360882819,0.76271275567023,0,1
18,4,0.804723284779436,0.880140135821376,2.82476074172674,2.10957656275615,0.647579565066205,0.774646658683671,0,0,0.804723284779436,0.880140135821376,0,1
19,1,0.977625707059815,0.919946566703536,3.71616915296775,3.73136616935883,0.955752023104204,0.846301685589623,0.977625707059815,0.919946566703536,0,0,1,0
19,2,0.939567788016473,1.96252851761542,3.75422707201109,2.68878421844694,0.882787628278169,3.85151818245378,0.939567788016473,1.96252851761542,0,0,1,0
19,3,2.26291596807589,1.2922640732431,2.43087889195168,3.35904866281927,5.12078867857282,1.66994643499484,0,0,2.26291596807589,1.2922640732431,0,1
19,4,0.513685396875392,0.47657357850031,4.18010946315217,4.17473915756205,0.263872686963029,0.227122375724591,0,0,0.513685396875392,0.47657357850031,0,1
20,1,1.98947254185437,0.0884130205896343,2.29021126177273,2.11253060179192,3.9580009947925,0.00781686220978309,1.98947254185437,0.0884130205896343,0,0,1,0
20,2,1.67818285719727,0.602456068010649,2.60150094642984,1.5984875543709,2.8162977021908,0.362953313882852,1.67818285719727,0.602456068010649,0,0,1,0
20,3,0.358694482607439,1.19225041968405,3.92098932101967,1.0086932026975,0.128661731853019,1.42146106323679,0,0,0.358694482607439,1.19225041968405,0,1
20,4,0.253333921968024,0.317824114097219,4.02634988165908,1.88311950828433,0.0641780760197009,0.101012167501682,0,0,0.253333921968024,0.317824114097219,0,1
21,1,1.14686798638321,0.20441434602462,2.12820235614664,3.26144692128697,1.31530617819068,0.041785224860673,1.14686798638321,0.20441434602462,0,0,1,0
21,2,0.700882491251296,1.37151825971297,2.57418785127855,2.09434300759862,0.491236266542622,1.88106233672609,0.700882491251296,1.37151825971297,0,0,1,0
21,3,0.645443402756519,1.19586911394347,2.62962693977333,2.26999215336812,0.416597186161914,1.43010293768394,0,0,0.645443402756519,1.19586911394347,0,1
21,4,0.781876462138827,0.694059547630531,2.49319388039102,2.77180171968106,0.611330802046729,0.481718655657097,0,0,0.781876462138827,0.694059547630531,0,1
22,1,0.315663719643741,1.30009625209432,3.65254091449612,2.62864665966475,0.0996435838993224,1.6902502647097,0.315663719643741,1.30009625209432,0,0,1,0
22,2,1.27441744657197,1.32803205630593,2.69378718756789,2.60071085545314,1.62413982812701,1.76366914257616,1.27441744657197,1.32803205630593,0,0,1,0
22,3,0.0745095959261716,0.17532623561358,3.89369503821369,3.75341667614549,0.00555167988508136,0.0307392888944287,0,0,0.0745095959261716,0.17532623561358,0,1
22,4,2.30361387199798,1.12528836774524,1.66459076214188,2.80345454401383,5.30663687126152,1.26627391058275,0,0,2.30361387199798,1.12528836774524,0,1
23,1,0.985569728739143,0.0487783309146797,1.7572019715599,1.41022460901934,0.971347690206947,0.002379325566822,0.985569728739143,0.0487783309146797,0,0,1,0
23,2,1.02357768317424,0.975276484699516,1.7191940171248,0.4837264552345,1.04771127349234,0.951164221607845,1.02357768317424,0.975276484699516,0,0,1,0
23,3,0.131568779053271,0.348810887188361,2.61120292124577,1.11019205274565,0.0173103436215684,0.121669035021131,0,0,0.131568779053271,0.348810887188361,0,1
23,4,0.602055509332389,0.0861372371314591,2.14071619096665,1.37286570280256,0.362470836317482,0.00741962362064121,0,0,0.602055509332389,0.0861372371314591,0,1
24,1,0.00681431724965029,1.04519310441922,1.56460422384787,2.90525125506775,4.64349195788814e-05,1.09242862552549,0.00681431724965029,1.04519310441922,0,0,1,0
24,2,0.0880456705175576,0.491218554229205,1.48337287057996,3.45922580525776,0.00775204009688631,0.24129566801903,0.0880456705175576,0.491218554229205,0,0,1,0
24,3,0.114973425347391,1.38209614371631,1.45644511575013,2.56834821577066,0.0132188885361122,1.91018975047549,0,0,0.114973425347391,1.38209614371631,0,1
24,4,1.36158512798292,1.03193655712223,0.209833413114599,2.91850780236473,1.85391406074426,1.06489305792529,0,0,1.36158512798292,1.03193655712223,0,1
25,1,0.786771086837223,1.71121097339865,3.35828031910245,1.53181451057799,0.619008743083024,2.92824299547995,0.786771086837223,1.71121097339865,0,0,1,0
25,2,2.33684047489782,0.107501764445747,1.80821093104185,3.1355237195309,5.46082340512069,0.0115566293589489,2.33684047489782,0.107501764445747,0,0,1,0
25,3,0.407821702597243,0.752903673292317,3.73722970334243,2.49012181068432,0.166318541109314,0.566863941257065,0,0,0.407821702597243,0.752903673292317,0,1
25,4,0.613618141607385,0.671409072839929,3.53143326433229,2.57161641113671,0.376527223709701,0.450790143091773,0,0,0.613618141607385,0.671409072839929,0,1
26,1,0.0327600044046901,0.00285264959103962,1.85747455665374,2.05710583154318,0.00107321788859532,8.13760968925852e-06,0.0327600044046901,0.00285264959103962,0,0,1,0
26,2,0.704108219401002,0.641237733707769,1.18612634165743,1.41872074742645,0.49576838462805,0.411185831130676,0.704108219401002,0.641237733707769,0,0,1,0
26,3,0.864671796633467,0.62190706520766,1.02556276442496,1.43805141592656,0.747657315893348,0.386768397755204,0,0,0.864671796633467,0.62190706520766,0,1
26,4,0.288694540619273,0.793961032627752,1.60154002043916,1.26599744850647,0.0833445377833729,0.630374121331326,0,0,0.288694540619273,0.793961032627752,0,1
27,1,0.512766777795246,1.65417805234317,3.75046872446062,2.04563517671732,0.262929768410519,2.73630502885384,0.512766777795246,1.65417805234317,0,0,1,0
27,2,1.49754619339302,0.358603084688612,2.76568930886285,3.34121014437188,2.24264460134591,0.128596172348188,1.49754619339302,0.358603084688612,0,0,1,0
27,3,1.45278712437121,0.42054782481341,2.81044837788466,3.27926540424708,2.11059042873877,0.17686047295529,0,0,1.45278712437121,0.42054782481341,0,1
27,4,0.800135406696395,1.2664842672153,3.46310009555947,2.43332896184519,0.640216669049206,1.60398239910387,0,0,0.800135406696395,1.2664842672153,0,1
28,1,1.64420895521402,0.599017778200489,2.45163313529329,1.69442239010386,2.70342308840597,0.358822298600251,1.64420895521402,0.599017778200489,0,0,1,0
28,2,1.5137701309458,0.713783891901401,2.5820719595615,1.57965627640295,2.29150000934367,0.509487444337911,1.5137701309458,0.713783891901401,0,0,1,0
28,3,0.729055428790949,0.765618436873185,3.36678666171636,1.52782173143117,0.531521818249554,0.586171590880138,0,0,0.729055428790949,0.765618436873185,0,1
28,4,0.208807575556537,0.215020061329276,3.88703451495077,2.07842010697507,0.0436006036097989,0.0462336267740458,0,0,0.208807575556537,0.215020061329276,0,1
29,1,1.08561449215958,0.355362079331458,3.42055316025569,1.60058879428441,1.17855882558691,0.126282207426778,1.08561449215958,0.355362079331458,0,0,1,0
29,2,0.628625771826253,0.602717334278227,3.87754188058902,1.35323353933764,0.395170361004152,0.363268185039452,0.628625771826253,0.602717334278227,0,0,1,0
29,3,0.874099783193395,0.107673591483118,3.63206786922188,1.84827728213275,0.76405043097874,0.0115936023028734,0,0,0.874099783193395,0.107673591483118,0,1
29,4,1.91782760523605,0.890197868523066,2.58834004717923,1.0657530050928,3.67806272340542,0.792452245123009,0,0,1.91782760523605,0.890197868523066,0,1
30,1,0.0974820398580459,0.292989284430721,2.45963217047987,1.49180525783508,0.00950274809488565,0.0858427207912258,0.0974820398580459,0.292989284430721,0,0,1,0
30,2,0.506976331283341,0.488008313732957,2.05013787905458,1.29678622853284,0.257025000481516,0.238152114272485,0.506976331283341,0.488008313732957,0,0,1,0
30,3,1.0247568787838,0.396530964381319,1.53235733155412,1.38826357788448,1.05012666061472,0.157236805713179,0,0,1.0247568787838,0.396530964381319,0,1
30,4,0.927898960412729,0.6072659797208,1.62921524992519,1.177528562545,0.860996480735023,0.368771970126263,0,0,0.927898960412729,0.6072659797208,0,1
31,1,0.889210175360405,0.738136654940993,1.88336700689815,1.68810443152928,0.790694735964482,0.544845721367479,0.889210175360405,0.738136654940993,0,0,1,0
31,2,0.98322848877503,1.52548149481871,1.78934869348352,0.90075959165157,0.966738261138829,2.32709379103432,0.98322848877503,1.52548149481871,0,0,1,0
31,3,0.031378913046565,0.0145947125364014,2.74119826921199,2.41164637393388,0.00098463618398389,0.000213005634020192,0,0,0.031378913046565,0.0145947125364014,0,1
31,4,0.868759605076553,0.148028224174175,1.903817577182,2.2782128622961,0.754743251412768,0.0219123551521599,0,0,0.868759605076553,0.148028224174175,0,1
32,1,0.914811405706496,0.381830967512046,1.34214116623292,2.51984687820757,0.836879908010695,0.145794887751185,0.914811405706496,0.381830967512046,0,0,1,0
32,2,0.0343241633090398,0.407195556339772,2.22262840863038,2.49448228937985,0.00117814818686563,0.165808221102857,0.0343241633090398,0.407195556339772,0,0,1,0
32,3,0.250252567677206,1.53444803701989,2.00670000426221,1.36722980869973,0.0626263476290347,2.3545307783142,0,0,0.250252567677206,1.53444803701989,0,1
32,4,1.05756443524668,0.57820328484791,1.19938813669274,2.32347456087171,1.11844253469862,0.334319038608913,0,0,1.05756443524668,0.57820328484791,0,1
33,1,0.861316074176967,0.761138216111362,1.55180535601623,1.9465323915344,0.741865379635623,0.579331384025186,0.861316074176967,0.761138216111362,0,0,1,0
33,2,0.353554441444606,0.459379445558065,2.05956698874859,2.24829116208769,0.125000743065207,0.211029475001235,0.353554441444606,0.459379445558065,0,0,1,0
33,3,0.829507285110628,0.772250062381015,1.58361414508257,1.93542054526474,0.688082336051605,0.596370158847482,0,0,0.829507285110628,0.772250062381015,0,1
33,4,0.368743629460996,0.714902883595315,2.0443778007322,1.99276772405044,0.135971864268068,0.511086132972896,0,0,0.368743629460996,0.714902883595315,0,1
34,1,0.0615808684813207,0.173533982748585,1.78265727140382,2.96317847241921,0.00379220336291371,0.0301140431685861,0.0615808684813207,0.173533982748585,0,0,1,0
34,2,0.558035639184526,0.0328489654823408,1.28620250070061,3.10386348968545,0.311403774600083,0.00107905453326002,0.558035639184526,0.0328489654823408,0,0,1,0
34,3,0.176380297891363,1.84959968857339,1.66785784199378,1.2871127665944,0.031110009484246,3.42101900797079,0,0,0.176380297891363,1.84959968857339,0,1
34,4,1.04824133432793,1.08072981836348,0.79599680555721,2.05598263680432,1.0988098949936,1.16797694029996,0,0,1.04824133432793,1.08072981836348,0,1
35,1,1.01378309498869,0.625263268179472,1.31097218165577,2.68132963727723,1.02775616368484,0.390954154534474,1.01378309498869,0.625263268179472,0,0,1,0
35,2,0.948769757301631,0.00601424416475971,1.37598551934282,3.30057866129194,0.900164052370196,3.61711328733462e-05,0.948769757301631,0.00601424416475971,0,0,1,0
35,3,0.0107039716788895,1.04699161449546,2.31405130496556,2.25960129096124,0.000114575009702469,1.09619144082381,0,0,0.0107039716788895,1.04699161449546,0,1
35,4,0.351498452675248,1.62832377861701,1.97325682396921,1.67826912683969,0.123551162233093,2.65143832800957,0,0,0.351498452675248,1.62832377861701,0,1
36,1,1.68287352122561,0.508512147776291,1.74655836198722,1.98123780297285,2.83206328844228,0.258584604436057,1.68287352122561,0.508512147776291,0,0,1,0
36,2,1.0493301158414,1.01626989048624,2.38010176737143,1.4734800602629,1.10109369201172,1.03280449030892,1.0493301158414,1.01626989048624,0,0,1,0
36,3,0.68979276469777,0.683448002104911,2.73963911851506,1.80630194864423,0.475814058229393,0.467101171581194,0,0,0.68979276469777,0.683448002104911,0,1
36,4,0.00743548144804898,0.281519910381694,3.42199640176478,2.20823004036744,5.52863843642805e-05,0.0792534599413168,0,0,0.00743548144804898,0.281519910381694,0,1
37,1,0.456974371451583,1.77069405849512,2.99866780362093,3.27100702810015,0.20882557616357,3.13535744878991,0.456974371451583,1.77069405849512,0,0,1,0
37,2,0.563648099739148,0.762208386884661,2.89199407533336,4.2794926997106,0.317699180339553,0.580961625037317,0.563648099739148,0.762208386884661,0,0,1,0
37,3,1.45672015097503,1.03222608768301,1.99892202409748,4.00947499891226,2.12203359825671,1.06549069609336,0,0,1.45672015097503,1.03222608768301,0,1
37,4,0.978299552906749,1.47657255353248,2.47734262216576,3.56512853306278,0.957070015217546,2.18026650584543,0,0,0.978299552906749,1.47657255353248,0,1
38,1,1.12922001736897,1.00538804371543,2.4936979592999,2.98401642140915,1.27513784762677,1.01080511844595,1.12922001736897,1.00538804371543,0,0,1,0
38,2,0.0305424789211838,1.25668350665816,3.59237549774768,2.73272095846641,0.000932843018650958,1.57925343590666,0.0305424789211838,1.25668350665816,0,0,1,0
38,3,1.58477792765597,1.38370144239391,2.0381400490129,2.60570302273067,2.51152107998555,1.914629681683,0,0,1.58477792765597,1.38370144239391,0,1
38,4,0.878377552722744,0.343631472357067,2.74454042394612,3.64577299276751,0.771547125127197,0.118082588794286,0,0,0.878377552722744,0.343631472357067,0,1
39,1,0.241217620109577,0.984981112276431,2.24371418601842,2.77477024303209,0.0581859402513282,0.970187791541316,0.241217620109577,0.984981112276431,0,0,1,0
39,2,0.687476006300218,1.77979056108602,1.79745579982778,1.97996079422251,0.472623259238498,3.16765444133088,0.687476006300218,1.77979056108602,0,0,1,0
39,3,0.567287651329703,0.236049525083347,1.91764415479829,3.52370183022518,0.321815279351171,0.0557193782920739,0,0,0.567287651329703,0.236049525083347,0,1
39,4,0.988950528388495,0.75893015686273,1.4959812777395,3.00082119844579,0.978023147599884,0.575974982995689,0,0,0.988950528388495,0.75893015686273,0,1
40,1,0.393506613317878,1.62187520860307,1.37675335064398,4.25921450610969,0.154847454724906,2.63047919228126,0.393506613317878,1.62187520860307,0,0,1,0
40,2,0.853260147001911,0.622234697235386,0.916999816959943,5.25885501747738,0.728052878461723,0.387176018443613,0.853260147001911,0.622234697235386,0,0,1,0
40,3,0.365243431957461,1.47310573512792,1.40501653200439,4.40798397958485,0.133402764588065,2.17004050686676,0,0,0.365243431957461,1.47310573512792,0,1
40,4,0.158249771684603,2.16387407374639,1.61201019227725,3.71721564096638,0.0250429902382291,4.68235100703178,0,0,0.158249771684603,2.16387407374639,0,1
41,1,1.76652124399765,0.186340800983743,2.35394899002416,3.48047409266581,3.12059730549502,0.0347228941112629,1.76652124399765,0.186340800983743,0,0,1,0
41,2,0.598082461777622,1.08829130088812,3.52238777224419,2.57852359276144,0.357702631085981,1.18437795558875,0.598082461777622,1.08829130088812,0,0,1,0
41,3,0.557637080698612,0.663938434194596,3.5628331533232,3.00287645945496,0.31095911377007,0.440814244400772,0,0,0.557637080698612,0.663938434194596,0,1
41,4,1.19822944754792,1.7282443575831,2.92224078647389,1.93857053606645,1.435753808971,2.98682855951782,0,0,1.19822944754792,1.7282443575831,0,1
42,1,2.14733189828438,0.660364219061447,2.4761441804284,0.828168727772868,4.61103428138958,0.436080901816635,2.14733189828438,0.660364219061447,0,0,1,0
42,2,0.225214156533584,0.205403904618839,4.39826192217919,1.28312904221548,0.0507214163031336,0.042190764032665,0.225214156533584,0.205403904618839,0,0,1,0
42,3,0.370343979643724,0.0204467429027544,4.25313209906905,1.46808620393156,0.137154663258351,0.000418069295331335,0,0,0.370343979643724,0.0204467429027544,0,1
42,4,1.88058604425109,0.602318080251275,2.74289003446168,0.886214866583041,3.53660386983196,0.362787069797582,0,0,1.88058604425109,0.602318080251275,0,1
43,1,0.0529410331478111,0.609870362820691,2.69736343918925,2.6460287351222,0.00280275299075763,0.371941859447042,0.0529410331478111,0.609870362820691,0,0,1,0
43,2,0.700169944756301,0.762455248885798,2.05013452758077,2.49344384905709,0.490237951540041,0.581338006553504,0.700169944756301,0.762455248885798,0,0,1,0
43,3,0.217485300631106,0.856257596375403,2.53281917170596,2.39964150156748,0.0472998559906026,0.733177071350583,0,0,0.217485300631106,0.856257596375403,0,1
43,4,1.77970819380185,1.02731588986099,0.970596278535218,2.22858320808189,3.16736125508544,1.05537793756089,0,0,1.77970819380185,1.02731588986099,0,1
44,1,0.519713174345594,0.320146884543464,3.68999389712333,3.20299936159058,0.270101783588374,0.102494027682886,0.519713174345594,0.320146884543464,0,0,1,0
44,2,0.355512858143334,1.07617960523217,3.85419421332559,2.44696664090187,0.126389392305242,1.15816254271768,0.355512858143334,1.07617960523217,0,0,1,0
44,3,1.98459625982925,0.44086409211004,2.22511081163967,3.082282154024,3.93862231452825,0.19436114771201,0,0,1.98459625982925,0.44086409211004,0,1
44,4,1.34988477915075,1.68595566424837,2.85982229231818,1.83719058188568,1.82218891698286,2.84244650181115,0,0,1.34988477915075,1.68595566424837,0,1
45,1,0.635140967472916,1.11840594530941,3.59838024052301,2.64297102196794,0.403404048562431,1.25083185850344,0.635140967472916,1.11840594530941,0,0,1,0
45,2,0.787947140238094,0.457577029422132,3.44557406775783,3.30379993785522,0.620860695809391,0.209376737854783,0.787947140238094,0.457577029422132,0,0,1,0
45,3,1.36811789648466,1.17982747697544,2.86540331151127,2.58154949030191,1.8717465786816,1.39199287542624,0,0,1.36811789648466,1.17982747697544,0,1
45,4,1.44231520380026,1.00556651557037,2.79120600419567,2.75581045170698,2.08027314711338,1.01116401723633,0,0,1.44231520380026,1.00556651557037,0,1
