market_ids,clustering_ids,car_ids,firm_ids,region,shares,prices,hpwt,air,mpd,mpg,space,trend,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11
1971,CDCALA71,146,19,US,0.000127197192,15.0,0.732484076433,0,1.918186813187,1.724,1.808,0,28.0,16.683195712827,0.0,49.12961538461699,63.0,29.509822988063,0.0,125.01037087912601,28.0,-15.347722546570425,0.0,12.53254070106274,13.668758881484361,63.0,-50.0474388120404,0.0,35.217996658869836,17.2616005863747,0.0,1.918186813187
1971,CDDEVI71,147,19,US,0.002704601356,16.044444444444,0.729386892178,0,1.912623626374,1.719,1.808,0,28.0,16.686292897082,0.0,49.13517857142999,63.0,29.509822988063004,0.0,125.010370879126,28.0,-15.343485252095638,0.0,12.535445146903529,13.668758881484361,63.0,-50.04743881204039,0.0,35.21799665886984,17.2616005863747,0.0,1.912623626374
1971,CDELDR71,148,19,US,0.000534120223,18.22962962963,0.7807486631020001,0,2.018324175824,1.814,1.776,0,28.0,16.634931126158,0.0,49.02947802197999,63.0,29.509822988063,0.0,125.01037087912599,28.0,-15.411534228409906,0.0,12.481653521611296,13.68661649888437,63.0,-50.0474388120404,0.0,35.217996658869836,17.2616005863747,0.0,2.018324175824
1971,CDFLTW71,149,19,US,0.000332863399,19.167901234568,0.7165109034270001,0,1.892596153846,1.701,1.832,0,28.0,16.699168885833,0.0,49.15520604395799,63.0,29.509822988063004,0.0,125.010370879126,28.0,-15.32567440934912,0.0,12.545971559890518,13.655571877202409,63.0,-50.0474388120404,0.0,35.21799665886984,17.2616005863747,0.0,1.892596153846
1971,CVVEGA71,150,19,US,0.004004934309,5.16049382716,0.419384902144,0,2.211923076923,1.988,1.122,0,28.0,16.996294887116,0.0,48.83587912088099,63.0,29.509822988063,0.0,125.010370879126,28.0,-14.790070063690454,0.0,12.39005876506986,14.145867336353842,63.0,-50.0474388120404,0.0,35.21799665886984,17.2616005863747,0.0,2.211923076923
1971,CVNOVA71,151,19,US,0.003532800408,5.938271604938,0.48723118279600003,0,1.802472527473,1.62,1.387,0,28.0,16.928448606464002,0.0,49.24532967033099,63.0,29.509822988063,0.0,125.01037087912601,28.0,-14.940019663017905,0.0,12.594761724059948,13.933837002121653,63.0,-50.0474388120404,0.0,35.21799665886984,17.2616005863747,0.0,1.802472527473
1971,CVCHEV71,153,19,US,0.005029965805,6.6098765432099995,0.45171339563900004,0,1.682307692308,1.512,1.5352,0,28.0,16.963966393621,0.0,49.36549450549599,63.0,29.509822988063007,0.0,125.010370879126,28.0,-14.864328842847028,0.0,12.6637545955469,13.832319477742994,63.0,-50.0474388120404,0.0,35.21799665886984,17.261600586374705,0.0,1.682307692308
1971,CVCAMA71,158,19,US,0.001811791349,7.212345679012,0.468648998061,0,1.62,1.456,1.41,0,28.0,16.947030791199,0.0,49.42780219780399,63.0,29.509822988063004,0.0,125.01037087912599,28.0,-14.901135027837764,0.0,12.701494923529747,13.91739043906427,63.0,-50.04743881204038,0.0,35.217996658869836,17.2616005863747,0.0,1.62
1971,CVMNTC71,160,19,US,0.0021864988899999997,8.434567901235,0.702408256881,0,1.604423076923,1.442,1.5732,0,28.0,16.713271532379,0.0,49.44337912088099,63.0,29.509822988063004,0.0,125.01037087912599,28.0,-15.30579574206593,0.0,12.711156834441484,13.80786838187883,63.0,-50.04743881204039,0.0,35.21799665886984,17.2616005863747,0.0,1.604423076923
1971,CVBISC71,161,19,US,0.000380301758,7.644444444444,0.38853161843500006,0,1.4175,1.274,1.736,0,28.0,17.027148170825,0.0,49.63030219780399,63.0,29.509822988063,0.0,125.01037087912601,28.0,-14.713655497002636,0.0,12.83502631615427,13.709396527216189,63.0,-50.0474388120404,0.0,35.21799665886984,17.2616005863747,0.0,1.4175
1971,CVBELA71,163,19,US,0.000731687564,7.982716049383,0.38853161843500006,0,1.4175,1.274,1.736,0,28.0,17.027148170825,0.0,49.63030219780399,63.0,29.509822988063,0.0,125.01037087912601,28.0,-14.713655497002636,0.0,12.83502631615427,13.709396527216189,63.0,-50.0474388120404,0.0,35.21799665886984,17.2616005863747,0.0,1.4175
1971,CVIMPA71,165,19,US,0.008658482811999999,8.372839506173001,0.385638297872,0,1.406373626374,1.264,1.736,0,28.0,17.030041491388,0.0,49.64142857142999,63.0,29.509822988063004,0.0,125.01037087912599,28.0,-14.706180822585447,0.0,12.842906577579576,13.709396527216189,63.0,-50.04743881204039,0.0,35.21799665886984,17.2616005863747,0.0,1.406373626374
1971,CVCAPR71,167,19,US,0.0020887875700000003,10.207407407407,0.631188118812,0,1.463118131868,1.315,1.736,0,28.0,16.784491670448002,0.0,49.58468406593599,63.0,29.509822988063004,0.0,125.01037087912601,28.0,-15.198884890753114,0.0,12.803351207674513,13.709396527216189,63.0,-50.04743881204039,0.0,35.217996658869836,17.2616005863747,0.0,1.463118131868
1971,CVCORV71,169,19,US,0.00035799987999999997,13.661728395062001,0.843222985634,0,1.8725686813190001,1.683,1.2627,0,28.0,16.572456803626,0.0,49.17523351648499,63.0,29.509822988063004,0.0,125.01037087912601,28.0,-15.488512381991434,0.0,12.556609958095573,14.027727857991849,63.0,-50.04743881204039,0.0,35.21799665886984,17.2616005863747,0.0,1.8725686813190001
1971,CRNEWP71,170,16,US,0.001037809707,10.345679012346,0.659314313114,0,1.5287637362639999,1.374,1.8,0,13.0,6.544924484899001,0.0,22.120343406594998,78.0,39.72126397931,0.0,152.40906593407098,13.0,-9.322120361757221,0.0,5.39925951108263,5.6600904370158975,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,1.5287637362639999
1971,CR30071,171,16,US,0.000119683244,11.572839506173,0.77528349919,0,1.65782967033,1.49,1.8,0,13.0,6.428955298823,0.0,21.991277472529,78.0,39.72126397931,0.0,152.409065934071,13.0,-9.484148754181273,0.0,5.3182095849254205,5.6600904370158975,78.0,-55.96779977030194,0.0,42.578198827291295,25.27470362791103,0.0,1.65782967033
1971,CRNEWY71,172,16,US,0.000338667587,12.123456790123,0.772779700115,0,1.893708791209,1.702,1.8,0,13.0,6.431459097898001,0.0,21.755398351649998,78.0,39.72126397931,0.0,152.40906593407098,13.0,-9.480914000898126,0.0,5.185181674731606,5.6600904370158975,78.0,-55.96779977030195,0.0,42.57819882729129,25.27470362791103,0.0,1.893708791209
1971,DGCOLT71,173,16,US,0.00042565540800000004,4.925925925926,0.49504950495,0,2.330975274725,2.095,1.0168,0,13.0,6.709189293063001,0.0,21.318131868134,78.0,39.72126397931,0.0,152.40906593407098,13.0,-9.035577753879984,0.0,4.977432151508687,6.231216661024909,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,2.330975274725
1971,DGDART71,177,16,US,0.0031208380829999996,6.049382716049,0.43103448275899997,0,1.949340659341,1.752,1.379,0,13.0,6.7732043152540005,0.0,21.699766483517998,78.0,39.72126397931,0.0,152.40906593407098,13.0,-8.897108079616759,0.0,5.1562277123685885,5.926518503106851,78.0,-55.96779977030195,0.0,42.578198827291295,25.27470362791103,0.0,1.949340659341
1971,DGCHLN71,179,16,US,0.000440278361,6.733333333333,0.41390728476800004,0,1.654491758242,1.487,1.4784,0,13.0,6.790331513245,0.0,21.994615384617,78.0,39.72126397931,0.0,152.409065934071,13.0,-8.856561985221017,0.0,5.32022503740477,5.856916680012733,78.0,-55.96779977030194,0.0,42.578198827291295,25.27470362791103,0.0,1.654491758242
1971,DGCORN71,181,16,US,0.001846946428,6.856790123457,0.446841294299,0,1.614436813187,1.451,1.6146,0,13.0,6.757397503714,0.0,22.034670329671997,78.0,39.72126397931,0.0,152.40906593407098,13.0,-8.933123471570703,0.0,5.344732730980737,5.768789853939238,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,1.614436813187
1971,DGCHAR71,184,16,US,6.017157599999999e-05,6.683950617284,0.45101088647,0,1.544340659341,1.388,1.5862,0,13.0,6.753227911543001,0.0,22.104766483518,78.0,39.72126397931,0.0,152.40906593407098,13.0,-8.942411464037722,0.0,5.3891218427981755,5.786535883250934,78.0,-55.96779977030195,0.0,42.578198827291295,25.27470362791103,0.0,1.544340659341
1971,DGPOLA71,186,16,US,0.001076879237,8.143209876543,0.38615179760300006,0,1.378557692308,1.239,1.768,0,13.0,6.81808700041,0.0,22.270549450550998,78.0,39.72126397931,0.0,152.409065934071,13.0,-8.787150536509975,0.0,5.502681102235782,5.678028137702564,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,1.378557692308
1971,DGMONA71,188,16,US,0.000273936649,10.427160493827,0.679012345679,0,1.5565796703299999,1.399,1.768,0,13.0,6.5252264523340004,0.0,22.092527472529,78.0,39.72126397931,0.0,152.409065934071,13.0,-9.351559295854111,0.0,5.381228009199444,5.678028137702564,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,1.5565796703299999
1971,FDPINT71,190,18,US,0.004923435719,4.738271604938,0.38481272447400006,0,2.266442307692,2.037,1.141,0,14.0,7.722816226028001,0.0,24.621552197804004,77.0,38.817873826821,0.0,149.170178571434,14.0,-8.831066026285892,0.0,6.268088138696938,6.781663923887057,77.0,-55.92041051633271,0.0,41.315618256232476,24.609011735062055,0.0,2.266442307692
1971,FDMAVE71,192,18,US,0.003713870058,5.5185185185189995,0.384172109105,0,2.1307005494510003,1.915,1.3277,0,14.0,7.723456841397001,0.0,24.757293956045004,77.0,38.817873826821,0.0,149.17017857143398,14.0,-8.829399893251216,0.0,6.329848653308997,6.630120872847276,77.0,-55.920410516332716,0.0,41.315618256232476,24.609011735062055,0.0,2.1307005494510003
1971,FDTORI71,194,18,US,0.004030325754,6.597530864198,0.464297150176,0,1.7112362637360001,1.538,1.5939,0,14.0,7.643331800326001,0.0,25.17675824176,77.0,38.817873826821,0.0,149.17017857143398,14.0,-9.018833997394628,0.0,6.5490834048581545,6.447385151624125,77.0,-55.920410516332716,0.0,41.315618256232476,24.60901173506205,0.0,1.7112362637360001
1971,FDMUST71,197,18,US,0.001843736877,7.187654320987999,0.497768623412,0,1.732376373626,1.557,1.425,0,14.0,7.609860327090001,0.0,25.155618131870003,77.0,38.817873826821,0.0,149.17017857143398,14.0,-9.088444597717933,0.0,6.536805383089745,6.559397181046382,77.0,-55.920410516332716,0.0,41.31561825623248,24.60901173506205,0.0,1.732376373626
1971,FDCUST71,201,18,US,0.0005091037249999999,8.118518518519,0.380952380952,0,1.4586675824180002,1.311,1.736,0,14.0,7.72667656955,0.0,25.429326923078,77.0,38.817873826821,0.0,149.17017857143398,14.0,-8.820983623218742,0.0,6.7087760711600435,6.361985378528837,77.0,-55.920410516332716,0.0,41.315618256232476,24.609011735062055,0.0,1.4586675824180002
1971,FDGALA71,203,18,US,0.003308116864,8.874074074074,0.37685060565300005,0,1.443090659341,1.297,1.736,0,14.0,7.730778344849001,0.0,25.444903846155004,77.0,38.81787382682101,0.0,149.17017857143398,14.0,-8.810158077715458,0.0,6.7195123706072994,6.361985378528837,77.0,-55.92041051633272,0.0,41.315618256232476,24.609011735062055,0.0,1.443090659341
1971,FDLTD71,205,18,US,0.004815120883,9.706172839506,0.60286360211,0,1.447541208791,1.301,1.736,0,14.0,7.5047653483920005,0.0,25.440453296705,77.0,38.81787382682101,0.0,149.170178571434,14.0,-9.280000212599012,0.0,6.7164330764112385,6.361985378528837,77.0,-55.920410516332716,0.0,41.31561825623248,24.609011735062055,0.0,1.447541208791
1971,FDTHNB71,207,18,US,0.000577254184,13.074074074074,0.82023239918,0,2.050590659341,1.843,1.677,0,14.0,7.287396551322001,0.0,24.837403846155002,77.0,38.817873826821,0.0,149.17017857143398,14.0,-9.58789695401958,0.0,6.36817159725392,6.396562511925923,77.0,-55.92041051633271,0.0,41.315618256232476,24.609011735062055,0.0,2.050590659341
1971,LCCONT71,209,18,US,0.000536954826,18.318518518519,0.719637223975,0,2.0795192307690002,1.869,1.8,0,14.0,7.387991726527001,0.0,24.808475274727,77.0,38.81787382682101,0.0,149.170178571434,14.0,-9.457056469723133,0.0,6.354162747468181,6.325782329864877,77.0,-55.920410516332716,0.0,41.315618256232476,24.609011735062055,0.0,2.0795192307690002
1971,LCMRKI71,210,18,US,0.00044735737,21.76049382716,0.729562262642,0,1.970480769231,1.771,1.736,0,14.0,7.3780666878600005,0.0,24.917513736265004,77.0,38.81787382682101,0.0,149.170178571434,14.0,-9.470753954351093,0.0,6.4080219171409105,6.361985378528837,77.0,-55.92041051633271,0.0,41.31561825623248,24.609011735062055,0.0,1.970480769231
1971,MCCOME71,212,18,US,0.000935464035,5.6370370370369995,0.382848392037,0,2.127362637363,1.912,1.3419,0,14.0,7.7247805584650004,0.0,24.760631868133004,77.0,38.81787382682101,0.0,149.17017857143398,14.0,-8.825948307849789,0.0,6.331416461312397,6.61948247464222,77.0,-55.92041051633272,0.0,41.31561825623248,24.609011735062055,0.0,2.127362637363
1971,MCMONT71,214,18,US,0.00086128442,6.859259259259,0.449194547708,0,1.6489285714289998,1.482,1.638,0,14.0,7.658434402794001,0.0,25.239065934067003,77.0,38.81787382682101,0.0,149.17017857143398,14.0,-8.985765325289092,0.0,6.5861737490677115,6.420093009336118,77.0,-55.92041051633271,0.0,41.315618256232476,24.609011735062055,0.0,1.6489285714289998
1971,MCCOUG71,216,18,US,0.0007476003359999999,8.120987654321,0.720504353047,0,1.65782967033,1.49,1.4972,0,14.0,7.387124597455001,0.0,25.230164835166004,77.0,38.81787382682101,0.0,149.170178571434,14.0,-9.458260697405501,0.0,6.580790155984239,6.509972297718859,77.0,-55.920410516332716,0.0,41.315618256232476,24.609011735062055,0.0,1.65782967033
1971,MCMONT71,217,18,US,0.000468909353,9.525925925926,0.5956813104990001,0,1.5332142857139999,1.378,1.8,0,14.0,7.511947640003001,0.0,25.354780219782004,77.0,38.817873826821,0.0,149.17017857143398,14.0,-9.268015050408215,0.0,6.65893310335014,6.325782329864877,77.0,-55.920410516332716,0.0,41.31561825623248,24.609011735062055,0.0,1.5332142857139999
1971,MCMARQ71,218,18,US,0.001127797108,11.046913580246999,0.598251265532,0,1.630013736264,1.465,1.8,0,14.0,7.5093776849700005,0.0,25.257980769232002,77.0,38.81787382682101,0.0,149.17017857143398,14.0,-9.272320082457325,0.0,6.597711033472576,6.325782329864877,77.0,-55.92041051633271,0.0,41.315618256232476,24.609011735062055,0.0,1.630013736264
1971,ODCUTL71,221,19,US,0.00376657268,7.404938271605,0.445879458795,0,1.8647802197799999,1.676,1.6016,0,28.0,16.969800330465,0.0,49.18302197802399,63.0,29.509822988063007,0.0,125.01037087912601,28.0,-14.851329588303493,0.0,12.560777871244351,13.789977013875529,63.0,-50.04743881204039,0.0,35.217996658869836,17.2616005863747,0.0,1.8647802197799999
1971,ODDELT71,224,19,US,0.0017000419940000002,9.83950617284,0.578313253012,0,1.730151098901,1.555,1.768,0,28.0,16.837366536248002,0.0,49.31765109890299,63.0,29.509822988063004,0.0,125.01037087912601,28.0,-15.111396626666858,0.0,12.635712327673044,13.691131179238896,63.0,-50.0474388120404,0.0,35.217996658869836,17.261600586374698,0.0,1.730151098901
1971,OD9871,226,19,US,0.001699202112,11.98024691358,0.716364450414,0,1.8625549450549999,1.674,1.7933,0,28.0,16.699315338846,0.0,49.18524725274899,63.0,29.509822988063007,0.0,125.01037087912601,28.0,-15.325469990991142,0.0,12.561971901236959,13.676922645482106,63.0,-50.0474388120404,0.0,35.21799665886984,17.261600586374698,0.0,1.8625549450549999
1971,ODTORN71,227,19,US,0.000580733697,13.474074074073998,0.7739938080500001,0,1.9204120879120001,1.726,1.76,0,28.0,16.64168598121,0.0,49.12739010989199,63.0,29.509822988063004,0.0,125.01037087912599,28.0,-15.402844818195838,0.0,12.531381280643005,13.695666334404287,63.0,-50.04743881204039,0.0,35.21799665886984,17.2616005863747,0.0,1.9204120879120001
1971,PLVALA71,231,16,US,0.003695737597,5.9061728395060005,0.440917107584,0,1.852541208791,1.665,1.3608,0,13.0,6.7633216904290006,0.0,21.796565934068,78.0,39.72126397931,0.0,152.409065934071,13.0,-8.919776879429103,0.0,5.207160581450381,5.939804339818501,78.0,-55.967799770301944,0.0,42.578198827291295,25.274703627911034,0.0,1.852541208791
1971,PLBARC71,233,16,US,0.000288649589,6.553086419753,0.41528239202699996,0,1.667843406593,1.499,1.4025,0,13.0,6.788956405986001,0.0,21.981263736265998,78.0,39.72126397931,0.0,152.409065934071,13.0,-8.859878737848538,0.0,5.312187485762327,5.909620743503302,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,1.667843406593
1971,PLSATL71,236,16,US,0.001725508429,6.750617283951,0.446291166513,0,1.602197802198,1.44,1.6195,0,13.0,6.7579476315,0.0,22.046909340661,78.0,39.72126397931,0.0,152.409065934071,13.0,-8.931891565040125,0.0,5.352342591294879,5.765759642288769,78.0,-55.967799770301944,0.0,42.578198827291295,25.27470362791103,0.0,1.602197802198
1971,PLFURY71,240,16,US,0.000429554862,7.767901234568,0.39136302294200004,0,1.4175,1.274,1.728,0,13.0,6.812875775071,0.0,22.231607142858998,78.0,39.72126397931,0.0,152.409065934071,13.0,-8.800555562978605,0.0,5.474824147732816,5.700912431536152,78.0,-55.96779977030195,0.0,42.578198827291295,25.27470362791103,0.0,1.4175
1971,PTVNTU71,243,19,US,0.0007183394319999999,6.143209876543,0.6201810258129999,0,1.746840659341,1.57,1.4235,0,28.0,16.795498763447,0.0,49.30096153846299,63.0,29.509822988063007,0.0,125.01037087912601,28.0,-15.181292357113367,0.0,12.626112253944026,13.907861515718391,63.0,-50.0474388120404,0.0,35.217996658869836,17.2616005863747,0.0,1.746840659341
1971,PTLEMA71,245,19,US,0.002444402784,7.222222222222,0.449055435119,0,1.65782967033,1.49,1.5939,0,28.0,16.966624354141,0.0,49.38997252747399,63.0,29.509822988063004,0.0,125.01037087912601,28.0,-14.858427288211477,0.0,12.678411753346873,13.794796300311477,63.0,-50.0474388120404,0.0,35.21799665886984,17.261600586374698,0.0,1.65782967033
1971,PTFIRB71,248,19,US,0.000791079249,7.523456790123,0.45828065739600005,0,1.604423076923,1.442,1.4208,0,28.0,16.957399131864,0.0,49.44337912088099,63.0,29.509822988063,0.0,125.01037087912599,28.0,-14.878762730083375,0.0,12.711156834441484,13.909760050198578,63.0,-50.04743881204039,0.0,35.21799665886984,17.2616005863747,0.0,1.604423076923
1971,PTCATL71,250,19,US,0.002407192993,9.308641975309,0.613195977434,0,1.469793956044,1.321,1.768,0,28.0,16.802483811826,0.0,49.57800824175999,63.0,29.509822988063,0.0,125.01037087912601,28.0,-15.169965531592055,0.0,12.798798847764054,13.691131179238896,63.0,-50.0474388120404,0.0,35.21799665886984,17.261600586374698,0.0,1.469793956044
1971,PTBNNV71,251,19,US,0.00060621513,10.395061728395,0.664609541894,0,1.534326923077,1.379,1.8,0,28.0,16.751070247366002,0.0,49.513475274726986,63.0,29.509822988063,0.0,125.010370879126,28.0,-15.250480657739722,0.0,12.755829274493077,13.673193478552228,63.0,-50.04743881204039,0.0,35.217996658869836,17.2616005863747,0.0,1.534326923077
1971,PTGRNP71,253,19,US,0.001058566801,11.251851851851999,0.776598498576,0,1.733489010989,1.558,1.6401,0,28.0,16.639081290684,0.0,49.31431318681499,63.0,29.509822988063004,0.0,125.01037087912601,28.0,-15.406204428539311,0.0,12.633784925855686,13.766222927867421,63.0,-50.0474388120404,0.0,35.21799665886984,17.2616005863747,0.0,1.733489010989
1971,ADSUPE71,1474,7,EU,3.764473e-05,7.641975308642,0.46576618537500003,0,2.201909340659,1.979,1.1136,0,4.0,1.3759803690219998,0.0,9.215975274725,87.0,45.083756222926,0.0,164.640288461546,4.0,-4.398069160360925,0.0,2.879323059844932,0.4765385693928683,87.0,-60.5443343563386,0.0,44.733269805708716,30.938444149838162,0.0,2.201909340659
1971,AD100L71,1475,7,EU,0.000281015658,8.876543209877,0.487908358082,0,1.98271978022,1.782,1.2627,0,4.0,1.353838196315,0.0,9.435164835164,87.0,45.083756222926,0.0,164.640288461546,4.0,-4.444512997677977,0.0,2.984178397416743,0.3508842945283889,87.0,-60.544334356338595,0.0,44.73326980570872,30.938444149838162,0.0,1.98271978022
1971,CPSC2071,1478,25,EU,0.000636525886,6.037037037037,0.37387836490500004,0,2.332087912088,2.096,1.092,0,0.0,0.0,0.0,0.0,91.0,46.551624412418,0.0,173.72608516484198,0.0,0.0,0.0,0.0,0.0,91.0,-64.72265027360376,0.0,47.55515376571529,31.434569852506336,0.0,2.332087912088
1971,DTCB1171,1479,2,JP,0.0007982782409999999,4.286419753086,0.42848141146799995,0,2.79717032967,2.514,0.906,0,1.0,0.43935052531,0.0,2.470054945055,90.0,46.05767084054501,0.0,170.79094780220498,1.0,-0.822457721388331,0.0,0.7975071958841882,-0.008032171697264265,90.0,-64.03650939185104,0.0,46.575802226121844,31.629328874465468,0.0,2.79717032967
1971,DTPL5171,1480,2,JP,0.0015761743359999998,5.234567901235,0.43935052531,0,2.470054945055,2.22,0.992,0,1.0,0.42848141146799995,0.0,2.79717032967,90.0,46.05767084054501,0.0,170.79094780220498,1.0,-0.8475079223566745,0.0,0.9218751101680556,-0.0987159729391577,90.0,-64.03650939185104,0.0,46.575802226121844,31.629328874465468,0.0,2.470054945055
1971,FT85071,1481,17,EU,3.7509749e-05,3.8395061728399997,0.277777777778,0,2.789381868132,2.507,0.7896,0,1.0,0.375939849624,0.0,2.4389010989009994,90.0,46.27178514992101,0.0,170.82989010989698,1.0,-0.9783261227937676,0.0,0.7848143690857693,0.03613904661587314,90.0,-63.44721506734101,0.0,46.59128334391215,31.72267047407604,0.0,2.789381868132
1971,FT12471,1482,17,EU,9.8581199e-05,5.138271604938,0.37593984962399996,0,2.438901098901,2.192,1.0368,0,1.0,0.27777777777800006,0.0,2.7893818681319997,90.0,46.27178514992101,0.0,170.82989010989698,1.0,-1.280933845461264,0.0,0.9190868191761565,-0.23622879086286527,90.0,-63.447215067341006,0.0,46.59128334391215,31.72267047407604,0.0,2.438901098901
1971,HD60071,1484,3,JP,0.000142615034,3.444444444444,0.24375,0,2.836112637363,2.549,0.8586,0,0.0,0.0,0.0,0.0,91.0,46.681752777323005,0.0,173.222060439567,0.0,0.0,0.0,0.0,0.0,91.0,-64.29486286649187,0.0,47.35948340678011,31.675032853020724,0.0,2.836112637363
1971,MZ61671,1485,4,JP,4.5038695e-05,5.419753086419999,0.43672456575699997,0,2.542376373626,2.285,1.0106,0,0.0,0.0,0.0,0.0,91.0,46.48877821156601,0.0,173.51579670330398,0.0,0.0,0.0,0.0,0.0,91.0,-64.87802246868792,0.0,47.46881850782791,31.512036515953376,0.0,2.542376373626
1971,MB220/71,1487,9,EU,4.0614314e-05,13.116049382716,0.409722222222,0,1.858104395604,1.67,1.295,0,3.0,1.546395229704,0.0,5.001304945055,88.0,44.969385325397006,0.0,169.198763736271,3.0,-2.0376916727171857,0.0,1.2055020408475023,0.6850749752992518,88.0,-62.77650750720804,0.0,46.576858864897915,30.578995059378297,0.0,1.858104395604
1971,MB220071,1488,9,EU,9.022736800000001e-05,13.38024691358,0.398514015535,0,1.820274725275,1.636,1.295,0,3.0,1.557603436391,0.0,5.039134615384,88.0,44.969385325397006,0.0,169.198763736271,3.0,-2.0099549177453957,0.0,1.2260714290956107,0.6850749752992518,88.0,-62.77650750720803,0.0,46.576858864897915,30.578995059378297,0.0,1.820274725275
