market_ids,weights,nodes0,nodes1,nodes2,nodes3,nodes4,nodes5,fv,income,low,mid,high,fs,age
1981,0.001,0.4175876282737703,1.9819535734682505,2.6960162990112626,0.7341661007175547,1.349519852256658,2.8979967292477125,1.563629216369611,15.121774193548399,0,1,0,2,1
1981,0.001,0.957286315301787,0.9097498766043937,0.8357235946743362,1.7264444808753197,1.7471623484540066,0.456536445146671,3.546953316566756,8.95332823259373,1,0,0,2,0
1981,0.001,7.348346982242969,5.219565293780084,2.9404075878215594,3.3164736800720696,2.1815537835439907,1.1107285512243779,2.7465746466549605,25.0956388676358,0,1,0,2,0
1981,0.001,2.3708400857479606,0.42901558705096915,1.864947109744866,0.5095654231718246,0.970795395510073,3.5609213379228932,4.052035615311945,6.56954225352113,1,0,0,1,1
1981,0.001,0.022880404902985284,3.9445096087928935,4.630930525011152,1.1130372131830024,0.5877663086879318,0.7918813857103607,0.5713502603583752,8.92096774193548,1,0,0,2,0
1981,0.001,4.117178441850691,1.8651924462391358,1.0014350900595153,7.420297602302089,2.771862519258962,6.6978737259682175,0.822262491089306,0.262433052792655,1,0,0,3,0
1981,0.001,1.2163492652966121,1.2167065178059229,2.469081302308099,4.612185392130644,0.22410405281500542,4.246745146105301,4.676508213882586,54.3381790359602,0,0,1,2,0
1981,0.001,3.1159860418434446,6.693563104761317,6.733227792681199,1.5451614083578251,1.4198857621838457,2.5473618259804276,5.506460647259979,49.3813257305773,0,0,1,2,1
1981,0.001,0.696249226033908,2.8479517430153907,1.505919851737918,3.03557468642873,4.143941902442287,1.4340982168755767,1.8763619670894616,12.0264317180617,0,1,0,3,1
1981,0.001,5.756337531062068,0.7553616819529937,3.8257538228873362,2.2148472081514843,5.234259224852029,3.0114092593289112,7.09115028457965,37.260902830910496,0,0,1,4,1
1981,0.001,1.7581418681549579,4.720509441187977,0.6671385139608074,0.31281129787815615,3.3757080678753284,2.140736318423206,1.3550366838945536,46.047042052744104,0,0,1,1,1
1981,0.001,2.912360237370902,2.2263442744746107,2.2565042594364937,0.9442255439068611,1.822869351036441,4.706390020870714,2.1611715930502586,8.90947968638631,1,0,0,1,1
1981,0.001,0.5608392702852313,0.23806374748779077,5.816168779641834,6.240943997576118,2.266019489337633,1.6143447962173438,2.4695826797367353,0.0217741935483871,1,0,0,1,1
1981,0.001,5.23560611721892,3.6278436881410308,1.334723108911388,4.173627492203221,7.24392145079216,0.27951515325577997,1.6092960198165258,66.0211267605634,0,0,1,2,1
1981,0.001,1.617909502870901,1.6957047972525743,3.49890083210016,1.3694833694681288,1.0391120012607307,0.9638931996302206,1.1088797939043202,20.876052027544,0,1,0,3,0
1981,0.001,2.208196035814589,1.0628982430065521,1.1671029463645914,0.7744815129623835,1.5629381122873731,5.87837007316982,2.8091874372851104,4.3266129032258105,1,0,0,1,0
1981,0.001,2.5415109537438463,5.8455606319154265,3.206255328862111,5.456317972468245,4.488964045567415,3.90840383220907,0.3447613225833316,56.0161290322581,0,0,1,2,0
1981,0.001,0.2573707117595688,2.6274129707185416,0.29532822537752873,3.7978879008577837,5.7884684678320095,2.3537851609537155,4.151927457153894,38.134404057481,0,0,1,3,1
1981,0.001,4.43856756726146,0.5968706182305232,2.5579752340929476,1.456718169783172,3.6308318055572637,1.283458563458526,0.616790823638608,0.374193548387097,1,0,0,2,0
1981,0.001,1.3477117819431512,4.303707538149002,7.230433272662317,2.904525718349052,1.9783463273361532,2.7886460329800626,0.8654584798082473,1.98237885462555,1,0,0,1,0
1981,0.001,3.334746293772783,2.041611936734836,1.5757326608309719,2.1122522900274103,2.441239583533069,1.9673135160771147,4.804369125546506,4.87096774193548,1,0,0,3,1
1981,0.001,6.420874131034836,7.197142690343757,0.7351588464327588,0.859651311412668,1.1761445698796917,1.6405778297720877,1.701849869714412,10.563380281690101,1,0,0,1,0
1981,0.001,1.9027439428923536,2.951228867854278,2.7914780294714077,5.816894702665911,0.7992750644633315,0.31115647671899543,6.09431153161403,17.6534234995773,0,1,0,2,0
1981,0.001,5.011447584671949,2.3115223617443936,4.36232026793056,3.1726480344448316,1.6726611632396662,3.3369555073433688,2.2669831684007336,46.6549295774648,0,0,1,4,1
1981,0.001,1.549207028566517,0.32757526637007145,0.9021675120653928,2.3204125111377465,4.781883372673462,0.6667572674723516,1.4436046576294803,21.4231063504208,0,1,0,6,1
1981,0.001,3.6981211589011496,3.764055099370365,2.339982054509556,0.4146819543846193,6.307430666890636,5.9968634078997605,0.9514668591859728,1.45161290322581,1,0,0,5,1
1981,0.001,1.0218677402341083,1.7702588263910493,6.1419481358869925,1.0285837909934947,3.8389107217690808,3.9618877657771834,2.93834937093744,45.260156806842495,0,0,1,4,1
1981,0.001,2.1295348344196166,6.185859009350869,3.625028400526357,4.3836371353371595,2.5788432955873453,1.3083656190285835,3.3378814411101216,10.6971830985915,1,0,0,5,1
1981,0.001,0.16211093585640152,0.6680689495477905,2.134799621301428,3.467908262785914,1.279788749825687,1.9956917060677946,0.11899943931154744,10.4214390602056,1,0,0,2,1
1981,0.001,4.272930754095159,4.4806716322243245,5.39741518269156,2.541681539251891,0.9024064772888639,5.01180826261512,3.8026208497583975,49.503225806451596,0,0,1,2,1
1981,0.001,1.2817937139054087,2.122600088123466,1.233820498073213,0.6002427593596366,2.7224994492379655,1.7201063425720287,0.44573754391193526,2.93685756240822,1,0,0,1,0
1981,0.001,3.223303466123332,0.10032324832085741,3.3197395191742722,1.1978515112447818,0.1726962262549997,0.4003736642035854,0.7058941259901049,12.096774193548399,0,1,0,2,1
1981,0.001,1.829850331822149,1.4429341176422033,4.8270967507435705,1.9149077476627208,5.113246858618049,3.4691856967327173,1.6863048858075564,20.2028740490279,0,1,0,3,1
1981,0.001,0.6292240086191675,3.197475146259519,3.0439089086178353,2.6580859408014312,1.7848583363237611,6.392218375900382,1.1807291442066745,7.994860499265791,1,0,0,1,0
1981,0.001,5.482139030617287,0.9778415994720125,0.152234747181685,0.6882307875094732,2.2235412770146232,4.129092957317567,1.9580490083244588,42.8046989720999,0,0,1,4,1
1981,0.001,1.6875250611417556,5.478226113370366,2.5132309057561173,1.2832618948388683,6.972455319643728,2.4815929713711857,2.2491324497737524,29.3685756240822,0,0,1,4,1
1981,0.001,1.151282814966989,0.5053043628670244,1.540719361859766,5.1420973973661415,0.6238008980395384,2.9353307091026224,0.9371551609583046,12.5445473984319,0,1,0,3,0
1981,0.001,2.2885872478305904,1.9426671911784181,0.7012720591063822,3.445772283655693,0.3155472068054207,4.433799232512644,7.738040495664253,2.4193548387096797,1,0,0,4,1
1981,0.001,2.630251045925096,1.337730587049731,2.743385227722301,2.5253854935390443,1.4909909742531018,1.5106684131473007,3.3127994700916026,38.3563791874554,0,0,1,2,0
1981,0.001,4.615565984310165,3.0310649117816806,1.718156752220118,1.1857039149819266,5.495690193246251,0.8658655911369169,0.09074896017719836,4.17957746478873,1,0,0,1,0
1981,0.001,3.450714146832691,5.09973409483008,0.8689872380836912,4.825799003153373,1.8998923461215849,3.1292873474585665,0.4294185345766097,13.3802816901408,0,1,0,4,1
1981,0.001,0.8926099906639049,2.3767811215767294,2.2979971566569617,1.622077634028097,2.352526438046956,0.5374972383771065,0.6911782311254572,12.7640845070423,0,1,0,1,1
1981,0.001,1.9769201222105428,3.870874042142958,1.368627944926671,2.305138891423025,1.1075149759933833,3.7044719822920666,5.03302811063251,16.2366357804704,0,1,0,6,1
1981,0.001,2.768129280130472,1.8269749322481539,3.561249592524657,0.4006481228013522,0.7298167161280161,2.2305088249692613,1.7803442146623072,27.6923076923077,0,0,1,2,1
1981,0.001,0.4544733951483677,1.1823909915104063,0.527072437586263,1.0165334663741994,2.958293967932934,1.1844619427018672,6.496267956344783,7.12758374910905,1,0,0,1,0
1981,0.001,4.906497305901297,6.477250047988005,2.095099977532166,6.67622675994739,0.38386644377739104,2.6485533136486,1.2674831217583487,49.394155381325696,0,0,1,4,0
1981,0.001,1.5151710497975082,2.7975865384720673,5.272379659441046,4.352579410393188,1.5497895894667049,1.855711419498907,2.058284708853345,17.4625801853172,0,1,0,2,0
1981,0.001,3.634168099271722,0.7206272722903777,1.2004153004290958,1.444186572919131,4.455632824749459,4.499278608603147,2.357608792474575,20.781178270849303,0,1,0,2,1
1981,0.001,0.9895798197605026,4.62185616251449,3.2624392572670167,2.886258675202577,5.732542865830146,1.53640855418254,1.5183351574422141,7.2158590308370005,1,0,0,4,0
1981,0.001,7.652231967563159,2.184496745222621,0.33710870298643253,2.0978221974530125,3.606649832461898,0.17457540848505881,1.022978164047446,43.422580645161304,0,0,1,2,0
1981,0.001,2.0908143723893775,0.18831701031091502,1.902419794287293,0.1788776801226198,1.9639701654893302,0.890419123381787,3.050348065043809,183.157519600855,0,0,1,5,1
1981,0.001,4.193900083110039,1.4961611014001401,2.991712527845152,3.952499787407865,1.163643738689435,0.5638213956469126,2.685184080723635,17.0774647887324,0,1,0,7,1
1981,0.001,3.1691520920479186,3.2843748954323972,2.603337689851289,3.0165001511747875,2.85436088246084,3.754038142783721,3.9557659780253864,4.90278951817413,1,0,0,1,0
1981,0.001,0.7293773048536646,1.028865866785601,7.5255845321067225,2.200015541634882,0.2997063616890394,2.2609301156895887,0.5251190201002821,14.537107880642699,0,1,0,2,1
1981,0.001,5.906017020577958,5.691897179893013,1.6109713458587418,0.29739993419153143,1.4780031246649261,1.2091267555300858,0.7788632927884283,13.313609467455601,0,1,0,3,1
1981,0.001,1.793853881825086,2.580409291770798,4.042562199699384,0.9321647137030188,4.279613372166753,2.6830007463723726,4.554767549634612,24.647887323943703,0,1,0,2,1
1981,0.001,2.961986549998916,0.5606485782930967,0.7688397218624805,6.175570118377925,5.446040058536582,1.8833363314105278,5.33834769780738,18.1387096774194,0,1,0,2,1
1981,0.001,0.5952307437737726,4.219546468995085,2.8403246638649398,4.1449551571040315,3.477285704268053,4.3076138722518875,1.7330907765510104,14.1774193548387,0,1,0,5,1
1981,0.001,1.6525976788943286,1.390138304321212,1.7909572811291028,3.2954828664643574,2.336638820106237,0.018454943136989362,1.2240201092652654,47.042052744119694,0,0,1,4,1
1981,0.001,1.118859806471444,3.1130953388214735,0.9352880529408,0.4963142203224185,1.0950651219924297,6.86699931218683,2.30295454169649,8.270967741935479,1,0,0,3,0
1981,0.001,2.2481673924883263,5.281728086331248,6.323136214695291,7.313197477279381,3.0659303277743715,0.48390087042152097,0.9800761733341797,59.8591549295775,0,0,1,2,1
1981,0.001,2.585579186093877,2.4432971419518066,1.4369159057537764,4.5782635001841685,0.4626088765781337,5.268141581318406,2.982649193906203,56.1284868977177,0,0,1,4,1
1981,0.001,4.525541666483031,3.9820996532456223,0.5979360388067347,3.6045325729513626,4.644554594091195,2.170418764702972,3.38871690223195,18.2183098591549,0,1,0,3,1
1981,0.001,1.3808770624360989,1.8844284779161518,2.174922628073425,2.6411984720009323,6.0575413667053155,1.135268517192621,2.624953836820261,25.3592561284869,0,1,0,1,0
1981,0.001,3.3921375069540813,1.2339028125894054,5.5291631277358215,0.6757856392704058,3.7423598617060105,2.5807441386588823,0.16825653199241802,52.779374471682196,0,0,1,3,0
1981,0.001,0.8601873074382185,6.809663172918851,1.267331722966564,1.2710155995042431,2.043684624309272,1.8009808882632554,3.862839079707169,23.7205987170349,0,1,0,2,1
1981,0.001,2.8635295591030725,4.7713112287968995,1.9783867764836687,1.9982902923471766,1.2325536099451835,0.2465217093196234,4.438549264690373,14.69013006886,0,1,0,1,1
1981,0.001,0.5259774712863073,2.2474498342238394,4.931202535867308,3.7729573670457675,0.8556431065715648,0.9394240624846578,5.180988819516558,14.4248039914469,0,1,0,1,0
1981,0.001,1.5834495760856386,3.661268172458484,3.097036346047881,0.7622392161217624,0.08884553938685756,3.2520914471763094,5.882058660884506,66.7793744716822,0,0,1,2,1
1981,0.001,3.7636019756219286,1.7142339502771373,0.20422295069042193,1.3571085921084172,1.3367973607400825,0.6157042729563249,1.1519496981817998,1.23870967741935,1,0,0,3,0
1981,0.001,2.168657040389972,3.373982969263347,1.632227587552444,1.7528903713297932,3.235101596606645,2.322560847777416,1.3991808411797781,26.7283856159143,0,1,0,4,1
1981,0.001,2.4980239121285743,1.0799261727552454,4.088119294380175,3.3589230966907895,1.7335301522334563,1.25861981322008,0.9085094322809382,19.471830985915503,0,1,0,2,1
1981,0.001,0.21188447159216134,5.9262217044345515,0.7889645447412182,2.4609883866380433,2.1664036018940482,2.753035618194626,2.8730886775690907,0.544547398431931,1,0,0,2,0
1981,0.001,4.354428414675807,2.6511734296994964,2.8700075564130927,0.5358211464044522,6.646767293145436,1.9391319386112742,7.457218759351843,16.8064269319051,0,1,0,2,0
1981,0.001,3.2784854480419052,4.346828965862583,1.8130247823989076,7.650657278262488,0.5745525717088086,1.746908410751046,2.5269927155186385,24.4835501147666,0,1,0,2,1
1981,0.001,0.7950597293675584,2.0617002385857304,4.5020813907322355,4.681412646414248,3.1212441754050926,0.4287182074690995,0.007004756758423781,33.306451612903196,0,0,1,2,1
1981,0.001,6.236631177229349,1.3029861031783179,0.9551408037378425,1.5706798036141347,0.5005917741004551,1.0862185455945856,3.7147251421753364,24.9632892804699,0,1,0,4,0
1981,0.001,3.0637627561281198,2.9776060492363046,6.4388709946818015,2.244693102213685,4.744529475580807,3.5146772141596814,0.6615969914990463,5.94806338028169,1,0,0,2,1
1981,0.001,0.6628796349176208,0.8414248235113017,1.4575376707160252,0.3428886037744526,6.238191762342527,0.767074528904093,4.25575678904033,17.8189593727726,0,1,0,1,1
1981,0.001,5.615377885651083,4.98541074953793,3.7302451855662966,0.9683352867817515,3.8128262301306792,6.540102981989796,4.939050033223307,6.762468300929839,1,0,0,3,1
1981,0.001,1.7227027204942928,2.333140062204335,0.6188463285957585,6.3773388456732745,2.084154711548051,4.187260579314387,1.670808919941604,50.806451612903196,0,0,1,4,1
1981,0.001,4.042622374475102,0.34858470065131436,2.1992063766501126,4.231927954349551,2.5618561651827005,2.5143145774290696,5.950746557204025,21.3068469991547,0,1,0,2,0
1981,0.001,2.329472346670461,1.148165988167575,3.413878879315811,2.0406372223951577,0.8899504647255729,2.111286772890136,2.2313697808798527,37.8120411160059,0,0,1,3,1
1981,0.001,2.6755500389636526,6.279075126813054,0.4388517360132326,0.09366455541319264,2.704739072762532,4.369939175636061,1.4139564383209045,4.56693548387097,1,0,0,1,0
1981,0.001,0.3797246558967709,2.748023344270682,2.0014552965053927,0.7989023174138807,0.15242618909629763,1.485039766202941,0.9228365872920746,9.72104818258664,1,0,0,3,0
1981,0.001,4.708881038079579,0.6856570119833848,4.9958032750099095,5.554006939130606,1.3718351125127644,0.08638424968118603,2.894687538148863,0.263582966226138,1,0,0,2,0
1981,0.001,1.4476756816764698,4.526874873659986,1.1205955449843508,3.848447042639698,4.035986583388558,0.8412652213716628,7.593352421538443,87.90483870967739,0,0,1,4,1
1981,0.001,3.51053517314798,2.143118671753137,3.1293771073498666,1.4818559236784608,5.070664566922115,7.049303065865024,3.2879351970137103,29.074215761285398,0,0,1,3,1
1981,0.001,0.9249694209490856,0.13240534747184474,0.23293726697108474,2.9413916884171827,3.2937501989389344,3.0894713404981355,2.5463520853887585,4.88709677419355,1,0,0,3,1
1981,0.001,7.079767257337627,3.4980377173475654,2.6772649922129044,2.1412783348041473,1.7711149771928703,0.5108711650500274,0.05762186872372106,28.3091048201989,0,0,1,4,1
1981,0.001,2.744728671200291,1.4606264260975363,1.66785117000303,0.8838579624908592,6.881084114691831,3.6557867194496745,0.4129205468591381,5.7647897362794005,1,0,0,1,0
1981,0.001,4.85562338066121,3.2261528233555783,0.8223890714017419,4.033280104231647,0.610745922757286,1.159844394045054,4.291302003040805,50.5139500734214,0,0,1,3,1
1981,0.001,1.4982271546806554,0.9948496297559613,2.920126774775527,1.6609597094107889,2.8036852797719947,2.6144712675569353,4.985597819572957,12.8296507483963,0,1,0,1,1
1981,0.001,0.9734348494167055,2.534072600818331,1.8500491539219113,2.3511606625941375,1.4424250403866088,4.566468979097638,7.343422831860446,29.223093371347098,0,0,1,4,0
1981,0.001,7.495291284259505,0.5239039078858679,4.593449851851962,0.44234661908413314,4.195872693295505,1.5622648707183056,1.3861693878301424,11.2903225806452,0,1,0,4,1
1981,0.001,2.071600228348746,4.138003843719493,0.9882102121067187,1.0526913083474352,5.31446790345636,0.21176374029987916,2.1981680723702093,16.725352112676102,0,1,0,2,0
1981,0.001,2.391710571740721,1.9622630784277544,2.4515829423583884,6.928275266092762,3.4147777506250447,0.9149355683921616,2.5100044699320527,43.555951532430505,0,0,1,2,0
1981,0.001,0.0699697677689513,1.3551593913286544,6.645308735554262,4.446893040812143,1.8472285468654976,7.7019083604960565,1.6417696373839932,11.8385460693153,0,1,0,1,0
1981,0.001,1.2326711138336093,3.0581572108344823,3.798121502262731,3.512710714925679,7.434813180292231,0.5898799233340996,3.241706941481936,9.33098591549296,1,0,0,2,1
1981,0.001,0.7128409072933304,5.1589262510270215,2.2400407764979904,0.6256075585423763,0.6819584778904747,3.804522208913538,3.6894027737841966,5.83920704845815,1,0,0,1,1
1981,0.001,5.830017376306146,2.398809793950916,5.75598653925704,1.2221839440354783,3.011628502673124,2.2916116805880384,2.854156351231883,1.7006414825374199,1,0,0,1,0
1981,0.001,2.9370718783727896,3.907439673278697,3.4743454292535123,4.939780712230745,1.586023491888664,2.7178244244711345,4.224789791464812,24.9153225806452,0,1,0,4,1
1981,0.001,0.5780889835378036,1.8460418532151153,0.4761238149193896,1.94251400580872,4.548353774284001,1.9111413742236572,0.6484766716128256,7.39720998531571,1,0,0,4,1
1981,0.001,5.2949630920278095,1.1995365139375591,2.040201944007264,3.67545321868399,5.889565268963472,4.854472540667202,0.8958592903838225,15.448325017818998,0,1,0,1,0
1981,0.001,1.635224377273374,6.58292717211696,5.107327347906046,2.6921304365769796,3.673667170075445,1.6669459018957293,4.898683986457875,3.78698224852071,1,0,0,2,0
1981,0.001,3.864876427373998,2.822666767783466,1.1538009616624725,0.7130182826393966,2.0036284669850777,0.3417231748677102,5.823036299587559,70.414201183432,0,0,1,5,1
1981,0.001,1.102670049131755,0.7380212552018166,3.184082835861484,1.3078048079124216,2.4699578109352496,1.0128054315608266,1.8944840152596547,10.563380281690101,1,0,0,1,0
1981,0.001,2.2281266741405337,2.2053606887796002,2.540004662304102,5.227867834236152,1.1980496418210878,3.3803505587826885,1.3714514945425196,11.9709507042254,0,1,0,2,0
1981,0.001,2.563471042939772,0.2137616916505459,7.12214922069459,1.7396488413276117,0.821235967659536,0.6920317768657058,2.1806513430684222,37.209985315712196,0,0,1,5,1
1981,0.001,0.2789935716733397,3.594818993864204,1.561700945326062,3.337619510105079,3.177617670089566,6.121511814202379,2.4908554678687365,2.77826725403818,1,0,0,2,1
1981,0.001,4.481687342512217,1.677245806376428,3.9392001017479332,2.4450804582056023,0.53786658534535,4.0164628238052,1.6264095797244222,13.061707523246,0,1,0,3,0
1981,0.001,1.3642760672038359,1.5140066222803725,0.7216310079054931,0.5227326341263371,1.6962418264941104,2.4170905493808363,1.1249131024421029,33.528153955809,0,0,1,6,0
1981,0.001,6.5186583364823365,1.0458788824627587,1.7398779560965625,4.6465639614517995,3.885173228822565,2.024272223269317,3.66098378079041,61.6197183098592,0,0,1,4,1
1981,0.001,1.9211638427438376,5.767509190832914,4.328527935581389,1.5579060312365836,2.125055319962532,4.962337349784164,2.832839502305115,62.4082232011747,0,0,1,3,1
1981,0.001,2.8394025554336033,2.603826078962311,0.8889038471480957,3.0547719974689374,2.608785223909178,1.7036873930141345,0.3642013233764259,8.55310049893086,1,0,0,1,0
1981,0.001,5.065622006285156,4.261288210018186,6.0731572825374105,0.32796589373793733,1.3019135392920196,1.0466729650716449,0.6335501912254379,74.2760646108664,0,0,1,7,1
1981,0.001,3.7306654200543057,1.4076916473289331,3.5993404337090795,6.308163143233417,2.753822490765642,3.441552866390037,4.853706120525249,0.53557765876052,1,0,0,1,0
1981,0.001,2.1490447909568404,0.9438130586235037,5.3466361403500375,2.796517072718244,4.1147203616480414,4.093924807943008,6.689472920403563,26.015680684248,0,1,0,4,1
1981,0.001,2.476491600358986,5.345497770988197,1.2204464245736026,2.0264711705755243,5.1895681597508405,2.4616144967840343,1.2982817681384078,21.3827512473272,0,1,0,2,1
1981,0.001,0.1876715162668029,2.465761487645031,3.296682060454503,0.0667695580230395,3.3536215147487196,1.3680643773947794,2.0942814075348206,10.9518174133559,1,0,0,2,0
1981,0.001,4.313360718243014,0.46757535204845546,0.36135488656856424,0.7867020233234839,1.8090098436083046,2.9123018202895956,2.3967118182581144,16.7869718309859,0,1,0,1,0
1981,0.001,1.2982252029847678,4.020226348797445,1.925063838361878,5.504674391639151,2.250514881513396,2.0641901622077143,1.5502698758278488,57.676407697790395,0,0,1,3,1
1981,0.001,3.25076268784373,1.9037517357529368,4.786629648432745,3.8230494986673698,7.141504938060517,5.213356853731476,1.0532720178821435,6.39344262295082,1,0,0,1,0
1981,0.001,0.7787002922129238,1.251127178060774,1.0543470729482263,1.4692744328325804,1.0266887454710356,1.784275001460281,3.099079174124586,31.6143840856924,0,0,1,2,1
1981,0.001,1.8479588952883665,2.899153627157309,0.12928828170098322,2.1267374150594156,2.9058846430580783,1.1201631246120922,3.5231158721548903,20.2874049027895,0,1,0,1,1
1981,0.001,0.6460906160823013,4.82315391903187,6.871605549675072,0.871760025789544,1.5137870540512663,3.57891410811068,0.2740361771245744,92.9838709677419,0,0,1,4,1
1981,0.001,5.547849016619131,2.2686797449056373,1.5267745513608453,5.873079377387928,4.366130422285984,0.8014003176811404,4.023358156685576,26.015680684248,0,1,0,3,1
1981,0.001,1.7050819090759872,0.2840921261091267,3.8677385599850673,4.006080594395968,5.585081962415186,6.761487590387134,0.5578428969280695,29.3685756240822,0,0,1,2,1
1981,0.001,4.006115134915534,3.69510368559999,0.6876507279087108,1.6479661005094883,3.541217240890112,4.269988553615133,0.8095219184797888,32.1327134404057,0,0,1,2,1
1981,0.001,1.1675194346272735,1.7328349035911599,2.724352417043875,3.1927626985904225,1.9246941210907207,2.5601609992704923,4.6400953488141905,0.241935483870968,1,0,0,2,1
1981,0.001,2.652820637783168,3.404489631121215,4.245917353886155,1.0406361320281279,1.1293208069229514,2.152124726405014,6.887781332818952,39.344262295082004,0,0,1,4,1
1981,0.001,0.36035604204218075,1.0969648337564601,0.8556931815530243,6.841212698381353,0.7519997899406398,4.734202693204373,1.327469602334535,52.8908450704225,0,0,1,3,0
1981,0.001,4.661796043327839,6.009681080787293,2.281341988683078,4.4150716530545155,2.9391311178896657,1.6244187470093188,2.1285918733840954,23.1981637337414,0,1,0,4,1
1981,0.001,1.4309140960488953,2.6751110065625454,5.90935197571987,1.8331535705398554,0.3690456171374342,0.2918275275325992,2.434056000256328,42.0967741935484,0,0,1,5,1
1981,0.001,3.4804652640654017,0.6326540804447897,1.3550480192697691,3.4902199802245946,1.536671660251728,0.9733009836923384,1.5805974173089972,6.49704142011834,1,0,0,4,1
1981,0.001,6.956275304218869,2.0818929847157293,0.5126449968547888,0.6129505561621934,5.677879233401062,3.3105751793061566,3.1458532910028683,2.51612903225806,1,0,0,4,1
1981,0.001,0.4726066033172898,2.9077711627669953,1.1870799705421462,4.901209822266214,2.4087140022036166,3.928848545560538,2.769754686302953,29.2387096774194,0,0,1,1,1
1981,0.001,1.5321638921942395,4.84067411056631,0.32062097147449675,3.651609684833177,1.1511538849344445,1.2930298415819954,4.088810847064541,3.2455985915493,1,0,0,1,0
1981,0.001,3.6659587370431104,2.275784432848057,1.8873911441747375,2.675062829076554,0.7741019613109393,2.8024512071888243,0.5883623583650153,3.93879112471308,1,0,0,2,0
1981,0.001,1.0057234119705956,0.2914936352447937,4.688205231492343,0.7006409460472964,2.8358371580899986,1.978204627264767,0.8383755917241118,34.9686304514155,0,0,1,3,0
1981,0.001,2.4338364338717406,1.102647137462625,0.0605900346070836,5.1846115294005894,4.248851292770453,0.3230278929052444,1.798073393659683,3.30684699915469,1,0,0,1,0
1981,0.001,0.13472471281505924,6.038158328481195,2.585116988708527,1.792843924236934,5.3973762192339105,0.9977566218668994,6.596261734341873,0.18926056338028202,1,0,0,1,0
1981,0.001,1.265391847226769,0.6385804377742833,1.5968480812374437,2.5091692574718465,1.8717245799480438,3.353567769689377,2.077241103338474,14.8512323943662,0,1,0,2,0
1981,0.001,3.1961018499813036,4.405461240546357,4.012619175444388,0.5746616801629494,2.320823071195975,0.6764961603400201,2.3781912910189935,4.06370967741935,1,0,0,1,0
1981,0.001,0.7458631085049555,2.0886474651784392,0.7553896815545746,1.1735678624835082,7.642907048077925,6.044040746927441,1.5351674550748526,50.3492516037063,0,0,1,4,1
