market_ids,clustering_ids,firm_ids,region,jp,eu,q,households,shares,prices,hpwt,wt,space,air,mpd,mpg,fwd,mi,sw,su,pv,pgnp,trend,trend2,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,demand_instruments8,demand_instruments9,demand_instruments10,demand_instruments11,demand_instruments12,demand_instruments13,demand_instruments14,demand_instruments15,demand_instruments16,demand_instruments17,demand_instruments18,demand_instruments19,demand_instruments20,demand_instruments21,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11,supply_instruments12,supply_instruments13,supply_instruments14,supply_instruments15
1981,11,19,US,0,0,111.307,83527,0.0013325870676547,8.71727172717272,0.34602076124567477,3.179,0.783216,0,1.12140783744557,1.7,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.52794090434419,10.0,43.07525399129171,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.29883916589499,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,12,19,US,0,0,15.06,83527,0.0001803009805212,8.50935093509351,0.35238377257921233,3.377,0.79269096,0,1.12140783744557,1.7,0,0,1,0,0,1.7743644067796702,0,0,35.0,12.521577893010653,10.0,43.07525399129171,8.0,0.0,6.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.29883916589499,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,13,19,US,0,0,46.379,83527,0.0005552575813808,12.2134213421342,0.3358409457281032,3.722,0.9212112000000001,1,1.18737300435414,1.8,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.538120719861762,9.0,43.009288824383134,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.241680752055043,9.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.8174191734541,20.0,29.0,42.0,333.8590155565406
1981,14,19,US,0,0,10.855,83527,0.0001299579776599,12.4213421342134,0.34965034965034963,4.29,0.9568818,1,1.05544267053701,1.6,0,0,1,0,0,1.7743644067796702,0,0,35.0,12.524311315939515,9.0,43.141219158200265,8.0,0.0,6.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.1403483309144,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.359463787711427,9.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,15,19,US,0,0,82.263,83527,0.0009848671686999,9.11001100110011,0.31491554537646727,3.493,0.91542,0,1.2533381712627,1.9,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.559046120213399,10.0,42.94332365747458,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.187613530784766,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.85901555654056
1981,16,19,US,0,0,208.329,83527,0.0024941515917008,8.90979097909791,0.3450439146800502,3.188,0.7829352,0,1.12140783744557,1.7,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.528917750909816,10.0,43.07525399129171,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.29883916589499,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,17,19,US,0,0,47.964,83527,0.0005742334813892,14.3311331133113,0.3508279539713724,3.563,0.8092872,1,1.12140783744557,1.7,1,0,0,0,0,1.7743644067796702,0,0,35.0,12.523133711618494,9.0,43.07525399129171,7.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.29883916589499,9.0,7.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,18,19,US,0,0,200.46,83527,0.002399942533552,7.6974697469747,0.3668976763147167,2.453,0.662116,0,1.45123367198839,2.2,1,0,0,0,0,1.7743644067796702,0,0,35.0,12.50706398927515,10.0,42.745428156748886,7.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.041010056592892,10.0,7.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.8174191734541,20.0,29.0,42.0,333.85901555654056
1981,19,18,US,0,0,37.396,83527,0.0004477115184311,9.99449944994499,0.26376146788990823,4.36,1.010480064,0,1.18737300435414,1.8,0,0,0,1,0,1.7743644067796702,0,0,22.0,7.229156267178534,2.0,30.937663280116094,3.0,0.0,7.0,0.0,1.0,39.03601694915274,0.0,131.0,28.0,193.21197387518149,0.0,21.0,3.0,3.0,0.0,0.0,0.0,0.0,22.0,16.15152945207869,2.0,3.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.9807705863134,100.90757047343045,28.0,34.0,42.0,397.74998511982255
1981,20,8,EU,0,1,31.902,83527,0.0003819363798532,14.1859185918592,0.4420131291028446,2.285,0.6185856,1,1.64912917271408,2.5,0,0,0,0,0,1.7743644067796702,0,0,3.0,1.6648653689987158,3.0,3.2982583454281604,0.0,0.0,0.0,0.0,0.0,5.323093220339011,0.0,150.0,26.0,220.38962264150945,0.0,28.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,1.5277939233935904,3.0,0.0,0.0,0.0,3.0,0.0,0.0,150.0,-160.29661171812253,115.20280193514353,26.0,37.0,38.0,477.49916456670604
1981,21,8,EU,0,1,6.267,83527,7.50296311372371e-05,24.1969196919692,0.5592322964923891,3.022,0.722228,1,1.18737300435414,1.8,0,0,0,0,0,1.7743644067796702,0,0,3.0,1.5476462016091714,3.0,3.7600145137881,0.0,0.0,0.0,0.0,0.0,5.323093220339011,0.0,150.0,26.0,220.38962264150948,0.0,28.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,1.8562979903656265,3.0,0.0,0.0,0.0,3.0,0.0,0.0,150.0,-160.29661171812253,115.20280193514351,26.0,37.0,38.0,477.49916456670604
1981,22,8,EU,0,1,1.138,83527,1.36243370407174e-05,39.5049504950495,0.5617628801986344,3.222,0.7084104,1,1.05544267053701,1.6,0,0,0,0,0,1.7743644067796702,0,0,3.0,1.5451156179029262,3.0,3.89194484760523,0.0,0.0,0.0,0.0,0.0,5.323093220339011,0.0,150.0,26.0,220.38962264150945,0.0,28.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,1.9740810260220099,3.0,0.0,0.0,0.0,3.0,0.0,0.0,150.0,-160.29661171812253,115.20280193514353,26.0,37.0,38.0,477.49916456670604
1981,23,8,EU,0,1,2.454,83527,2.93797215271709e-05,35.1815181518152,0.5438701923076924,3.328,0.7914653999999999,1,1.05544267053701,1.6,0,0,0,0,0,1.7743644067796702,0,0,3.0,1.563008305793868,3.0,3.89194484760523,0.0,0.0,0.0,0.0,0.0,5.323093220339011,0.0,150.0,26.0,220.38962264150945,0.0,28.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,1.9740810260220099,3.0,0.0,0.0,0.0,3.0,0.0,0.0,150.0,-160.29661171812253,115.20280193514353,26.0,37.0,38.0,477.499164566706
1981,24,19,US,0,0,138.948,83527,0.0016635100027536,16.2475247524752,0.3442340791738382,4.067,0.9170615999999999,1,0.989477503628447,1.5,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.529727586416028,9.0,43.20718432510883,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.424002308848998,9.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.85901555654056
1981,25,19,US,0,0,54.389,83527,0.0006511547164389,19.3069306930693,0.3663003663003663,3.822,0.7903365,1,0.989477503628447,1.5,1,0,0,0,0,1.7743644067796702,0,0,35.0,12.507661299289499,9.0,43.20718432510883,7.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.424002308848998,9.0,7.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.85901555654056
1981,26,19,US,0,0,22.728,83527,0.0002721036311611,25.3025302530253,0.3591585428424833,3.898,0.7903365,1,0.989477503628447,1.5,1,0,0,0,0,1.7743644067796702,0,0,35.0,12.514803122747383,9.0,43.20718432510883,7.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.424002308848998,9.0,7.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,27,16,US,0,0,34.579,83527,0.0004139858967758,8.23982398239824,0.34708909292705076,2.47775,0.625116128,0,1.45123367198839,2.2,0,0,0,1,0,1.7743644067796702,0,0,22.0,6.931468987313311,1.0,30.937663280116134,6.0,0.0,4.0,1.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,15.84945145416872,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,28,16,US,0,0,23.904,83527,0.000286182910915,8.54235423542354,0.25757575757575757,3.3,0.8209798999999999,0,1.18737300435414,1.8,0,0,0,0,0,1.7743644067796702,0,0,22.0,7.0209823226646035,1.0,31.201523947750385,6.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,16.050122149630873,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587826,29.0,31.0,42.0,414.94020690390244
1981,29,16,US,0,0,4.649,83527,5.56586492990291e-05,21.4422442244224,0.3617571059431524,3.87,0.8310904,1,0.989477503628447,1.5,0,0,0,0,0,1.7743644067796702,0,0,22.0,6.9168009742972085,0.0,31.399419448476078,6.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,16.232443706424828,0.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,30,16,US,0,0,41.76,83527,0.0004999580973816,7.6017601760176,0.2595419847328244,3.275,0.823485,0,1.18737300435414,1.8,0,0,0,0,0,1.7743644067796702,0,0,22.0,7.019016095507537,1.0,31.201523947750385,6.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,16.050122149630873,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587826,29.0,31.0,42.0,414.94020690390244
1981,31,16,US,0,0,5.232,83527,6.26384282926479e-05,8.87788778877888,0.3530689842476915,3.682,0.854385,0,1.12140783744557,1.7,0,0,1,0,0,1.7743644067796702,0,0,22.0,6.92548909599267,1.0,31.267489114658954,6.0,0.0,3.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,16.10728056347082,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.0873885014814,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,32,19,US,0,0,94.606,83527,0.001132639745232,7.45874587458746,0.34140285536933584,3.222,0.743985,0,1.31930333817126,2.0,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.532558810220529,10.0,42.87735849056602,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.1403483309144,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.136320236397218,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,33,19,US,0,0,346.307,83527,0.0041460485830928,5.93949394939494,0.3393116820164808,2.063,0.5313276,0,1.97895500725689,3.0,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.534649983573384,10.0,42.217706821480384,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.1403483309144,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,20.73085512828905,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,34,19,US,0,0,300.184,83527,0.0035938558789373,7.17601760176018,0.37006578947368424,2.432,0.6533955,0,1.45123367198839,2.2,1,0,0,0,0,1.7743644067796702,0,0,35.0,12.50389587611618,10.0,42.745428156748886,7.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.041010056592892,10.0,7.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012424,95.8174191734541,20.0,29.0,42.0,333.8590155565406
1981,35,19,US,0,0,29.039,83527,0.0003476600380715,17.8866886688669,0.5976722239698018,3.179,0.6173154000000001,1,0.923512336719884,1.4,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.276289441620063,9.0,43.273149492017396,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.49299518033595,9.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.6087900601242,95.8174191734541,20.0,29.0,42.0,333.8590155565406
1981,36,19,US,0,0,46.992,83527,0.0005625965256743,8.3058305830583,0.3279666070363745,3.354,0.8889767999999999,0,1.2533381712627,1.9,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.54599505855349,10.0,42.94332365747458,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.187613530784766,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,36,19,US,0,0,23.904,83527,0.000286182910915,8.27502750275027,0.32989099254159493,3.486,0.8889767999999999,0,1.18737300435414,1.8,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.544070673048271,10.0,43.009288824383134,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.241680752055043,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.8174191734541,20.0,29.0,42.0,333.8590155565406
1981,37,19,US,0,0,153.396,83527,0.001836484011158,7.4961496149615,0.36327608982826953,3.028,0.7847573000000001,0,1.31930333817126,2.0,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.510685575761595,10.0,42.87735849056602,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.1403483309144,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.136320236397218,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.85901555654056
1981,38,19,US,0,0,56.126,83527,0.0006719503872999,7.83058305830583,0.4427390791027155,3.388,0.775924668,0,1.12140783744557,1.7,0,0,1,0,0,1.7743644067796702,0,0,35.0,12.43122258648715,10.0,43.07525399129171,8.0,0.0,6.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.29883916589499,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,39,19,US,0,0,161.158,83527,0.0019294120464041,8.25632563256326,0.35460992907801425,3.102,0.7858296,0,1.2533381712627,1.9,0,0,0,0,0,1.7743644067796702,0,0,35.0,12.519351736511851,10.0,42.94332365747458,8.0,0.0,7.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.14034833091443,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.187613530784766,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012422,95.81741917345411,20.0,29.0,42.0,333.85901555654056
1981,40,19,US,0,0,45.018,83527,0.0005389634489446,8.74367436743674,0.3739715781600598,4.011,0.991036683,0,1.05544267053701,1.6,0,0,1,0,0,1.7743644067796702,0,0,35.0,12.499990087429806,10.0,43.141219158200265,8.0,0.0,6.0,0.0,1.0,62.10275423728845,0.0,118.0,20.0,181.1403483309144,0.0,21.0,4.0,3.0,0.0,0.0,0.0,0.0,35.0,21.359463787711427,10.0,8.0,0.0,0.0,0.0,0.0,0.0,118.0,-125.60879006012424,95.81741917345411,20.0,29.0,42.0,333.8590155565406
1981,41,16,US,0,0,40.704,83527,0.0004873154788272,7.98019801980198,0.36741214057507987,2.504,0.6370687199999999,0,1.58316400580552,2.4,1,0,1,0,0,1.7743644067796702,0,0,22.0,6.911145939665282,1.0,30.805732946299003,5.0,0.0,3.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,15.762440077179091,1.0,5.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,41,16,US,0,0,111.859,83527,0.0013391957091718,6.74477447744774,0.3652173913043478,2.3,0.6387744000000001,0,1.64912917271408,2.5,1,0,0,0,0,1.7743644067796702,0,0,22.0,6.913340688936014,1.0,30.739767779390444,5.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,15.721618082658836,1.0,5.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,42,16,US,0,0,12.69,83527,0.0001519269218336,8.44004400440044,0.3339382940108893,2.755,0.627264,0,1.31930333817126,2.0,0,0,0,0,0,1.7743644067796702,0,0,22.0,6.944619786229472,1.0,31.069593613933264,6.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,15.944761633973046,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.0873885014814,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,43,16,US,0,0,42.796,83527,0.0005123612724029,5.78987898789879,0.38674033149171266,1.81,0.49455,0,2.44071117561684,3.7,0,0,0,0,0,1.7743644067796702,0,0,22.0,6.8918177487486485,1.0,29.948185776487684,6.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,15.329575994882813,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587828,29.0,31.0,42.0,414.94020690390244
1981,44,16,US,0,0,23.799,83527,0.0002849258323655,7.6017601760176,0.2595419847328244,3.275,0.8015253999999999,0,1.18737300435414,1.8,0,0,0,0,0,1.7743644067796702,0,0,22.0,7.019016095507537,1.0,31.201523947750385,6.0,0.0,4.0,2.0,2.0,39.03601694915274,0.0,131.0,29.0,192.94811320754718,0.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,16.050122149630873,1.0,6.0,0.0,0.0,0.0,0.0,0.0,131.0,-136.08738850148143,101.00897777587826,29.0,31.0,42.0,414.94020690390244
